Distances,Angles
"[0.5239488289008063, 0.7706398723796569, 0.7877110347028815, 0.3487515845805463, 0.3391152182808787, 0.2839067555380301, 0.07147021452216082, 0.4618285811108635, 0.056215640844308794, 0.08860451204170253, 0.0885834785989476, 0.09536523339939611]","[136.42582559340127, 172.5184926989966, 169.7121630535504, 177.89720938919368, 174.41873359732304, 173.532332017928, 47.7406010683461, 155.75512343849144, 41.961897781291974, 162.2991435324772, 75.29815454969871, 63.533834948309796, 63.55831784433528]"
"[0.5192600763579885, 0.7617346702311946, 0.802674594871848, 0.34516120246232856, 0.32882159424149854, 0.2764067741791246, 0.0821650917801388, 0.47698709757427576, 0.06662357061737965, 0.0856238796799237, 0.08628093326796073, 0.09545031300163725]","[136.17803347390145, 171.79261397296904, 168.53620041877403, 175.8419762815695, 174.71182026814853, 171.19885703099595, 47.58621877455094, 155.64554277380512, 33.2904465897237, 164.79219924789197, 76.1390227668684, 64.94832662314558, 65.03629629829858]"
"[0.5234237326440859, 0.7848477195965584, 0.8096056162683769, 0.3469005354710761, 0.33850438497405266, 0.29582905075500493, 0.06916453056942601, 0.47892862170644934, 0.06612182515789065, 0.08674313942034585, 0.08995222637084319, 0.09747891466361523]","[133.66262084499334, 170.58650422778217, 169.46711733992012, 176.30814371997747, 174.74783831168418, 170.85141493285434, 46.00121696586807, 157.8269407822669, 34.57205017483817, 166.27401147177136, 76.10585145791443, 65.47624460209863, 66.00037724437342]"
"[0.5073784542968988, 0.8441236924153254, 0.881139879483663, 0.3176817423192762, 0.3091345271574993, 0.35705139992431295, 0.05694383688516988, 0.5869887515312284, 0.06886646515962302, 0.09771785292813773, 0.10517068863839207, 0.11551856494652503]","[134.0100015544418, 159.20607988010445, 169.83961207527156, 174.93351562250277, 175.70307715629508, 169.3394474988585, 55.897088697018106, 155.62985134709592, 47.16603201455044, 162.65994647054552, 75.06116079515662, 64.09787863291945, 65.2589124656361]"
"[0.5045555037025717, 0.8395788357370827, 0.8877982524579292, 0.31777323261482404, 0.30902408389977165, 0.35394857761985177, 0.07806449968812752, 0.5952685930706393, 0.07018504173940104, 0.09384561411503783, 0.10236409927316499, 0.1121240614508009]","[132.70290971021032, 160.71390635369156, 169.37552966228773, 174.71960763275484, 177.32959757270675, 169.43779191639828, 56.713462491876136, 154.8736263006366, 47.45738825348735, 161.91391237086978, 75.27875761956685, 63.36128136787229, 64.19637613334869]"
"[0.5094968238993121, 0.8531650016869474, 0.8802989826958969, 0.3213096141919618, 0.31009661589451115, 0.3596033592861869, 0.06214481829838455, 0.5801904670082547, 0.06770976505267413, 0.09590167667341835, 0.10362036455298718, 0.11445105201198745]","[133.16377101197813, 158.49194632755376, 169.6674201763299, 175.28736468459644, 177.18047945278596, 169.9164558334842, 53.27811294367184, 157.4303212269602, 47.06196612155762, 163.549387995175, 75.8705382726438, 63.9530895824252, 64.4615108386914]"
"[0.498685673553282, 0.8399236666043528, 0.8728300981189646, 0.31378733721119895, 0.3062889809692211, 0.35850522609709684, 0.06312630184616579, 0.5827857884026846, 0.07742145247045666, 0.09499799190563642, 0.10371670567586909, 0.11368919293694703]","[132.58519636787688, 155.9538097717164, 168.17879047597918, 173.4002454542342, 176.64545231057306, 167.6880151412506, 56.97574438540723, 155.51700569409527, 47.20431329842345, 162.11834501789426, 76.10700573183603, 65.15372976817412, 66.51459453857542]"
"[0.49765955098111747, 0.8462913580954248, 0.8892083472757705, 0.3162507889120137, 0.30865611682534, 0.3664987714829946, 0.06861758914865146, 0.5945935464073298, 0.07224351607231733, 0.09628941305771631, 0.1020113726803894, 0.11064524383604474]","[133.43712862215799, 154.41446617761497, 170.0644583488319, 175.21637802394903, 178.13839420711562, 170.0842713014121, 56.850417136284385, 156.6441702088704, 49.13091985857719, 162.82108679887173, 77.82687609655308, 64.7647190189324, 64.7112052101179]"
"[0.48845642964071795, 0.7794742430362618, 0.8113950356624942, 0.3518766434386406, 0.3508117414312723, 0.30294242203854604, 0.039990225810286426, 0.47356016986181654, 0.05693988189451948, 0.08256266880212, 0.08753473145516802, 0.09817571536377258]","[143.10701125510613, 132.11398570352355, 172.2646224371798, 177.97499533424255, 170.54584882557728, 173.98455626485216, 52.46772827209113, 154.31440988545606, 63.80270602817503, 151.61313179639902, 81.25102641770654, 68.77049430095697, 71.81246072707924]"
"[0.4855743373857394, 0.7745393006990873, 0.8103215830011932, 0.35382127524987433, 0.3494042274691195, 0.29801518682222866, 0.0414517667653962, 0.46942425728569803, 0.054112528582516334, 0.08178207333982404, 0.08714378098579574, 0.09693099356043651]","[143.44338231715844, 130.79561197963346, 172.6350687569048, 177.57382437296718, 172.10121174135986, 173.8345863574153, 50.372958525871226, 154.33400763754287, 60.88319000611287, 152.21830653471264, 82.03731561438012, 69.30302420524757, 71.93151402551656]"
