Distances,Angles
"[0.8589932853804189, 0.48053705049241463, 0.3690707070774257, 0.29150543690416925, 0.795944098938925, 0.4217912439525903, 0.13829866962314416, 0.117451321221886, 0.5297520298699274, 0.14468506728651329, 0.13710404979140733, 0.12185960279669973]","[178.09945189337262, 167.11564136466376, 47.51802320917506, 152.97594910142436, 51.75000655027455, 153.34883079557636, 44.97998881791956, 156.81309433151392, 165.73260894038867, 162.56504808070736, 63.709240784533854, 68.55040953349894, 75.55293571080529]"
"[0.8564886571430319, 0.48082886292419613, 0.37865896996910636, 0.311587198704876, 0.8116250049210646, 0.43180742455910026, 0.12583389117689667, 0.12084906614014483, 0.5224519041463402, 0.14573580323624769, 0.139018200122788, 0.1251432252953124]","[178.25213590730272, 159.73724729901468, 46.56457236199026, 159.13210154215233, 42.68968040569097, 157.19504878930303, 31.22030335422579, 161.67714474054154, 161.67175619515976, 169.49835863957466, 64.1462648721318, 66.48471001308114, 73.22843318350715]"
"[0.8316844992108691, 0.48011078587137923, 0.35474091601803726, 0.2945006251805475, 0.8134832013988686, 0.4062458027599258, 0.14589730366691217, 0.10607221042679094, 0.5422909676559559, 0.13915964082665688, 0.13463704761127626, 0.1275972905702994]","[178.51519036318086, 165.5146103509476, 48.08153036377043, 155.75805983472347, 45.65870229123622, 158.54827892702713, 36.49993445687041, 161.58291913253285, 162.99093941353993, 167.90029699720424, 65.0761505065436, 69.43649678877898, 77.62286203258391]"
"[0.7350794428252686, 0.40629751356992033, 0.3367224521776286, 0.28653212888998, 0.7233427262971596, 0.4002197341599568, 0.10310308592961476, 0.10511483293220336, 0.47539549740830006, 0.14023393088764155, 0.12327891528460241, 0.10952937041019074]","[167.116964150952, 158.62951650982083, 55.75692467201134, 148.39873528946686, 49.746532278928115, 125.79165119595667, 48.70621060804899, 143.5960280379651, 154.8482133732491, 156.98694193309228, 60.03661736261129, 70.11907844062105, 78.87002099285475]"
"[0.7486116607828922, 0.41810408624130424, 0.3378650985733305, 0.2918912261187972, 0.753051283282324, 0.397876091307955, 0.1144559745543583, 0.11285601981690244, 0.5010907680899954, 0.14424826615247896, 0.12434335354058779, 0.10894748299711397]","[166.84879546027693, 154.21653614667744, 57.36173207421015, 146.74813842961106, 50.43655088730824, 122.83880308923528, 51.09349025357702, 141.28751169894667, 152.5264855475562, 156.99870405783582, 61.03437901490213, 72.642358049899, 83.22695233406634]"
"[0.7427581943642373, 0.40815419771495126, 0.3416122794338784, 0.2990580689726268, 0.7267592700482325, 0.40696973272569953, 0.09991177808227583, 0.10476943984929474, 0.4690866860899637, 0.1432820771071073, 0.12364515986960774, 0.10791942322509623]","[166.2259505722863, 155.4399165845594, 56.35649086416709, 148.5338515492776, 51.25044942150916, 127.58532357647536, 48.97019794902271, 144.25685718880374, 154.99452518699277, 156.53677201774642, 61.027156439815485, 71.64548794352349, 80.15160242915445]"
"[0.7552695921214062, 0.42642397889917016, 0.34439290048808346, 0.2969473641591239, 0.7669790261864082, 0.39590654306732026, 0.11645808780545845, 0.112040608452296, 0.5114452179777792, 0.14514728414236155, 0.12456777886446208, 0.10859395605593195]","[167.9727887076337, 156.1989268235705, 57.024063950773204, 146.4713522155145, 48.992890857589565, 120.84379313850232, 47.0616650272402, 143.38477776615682, 154.24411939952608, 157.0653461573629, 61.17918346902144, 72.75891690018899, 82.91110493005611]"
"[0.7495335857594594, 0.40447901828477745, 0.33517606555748913, 0.28412614088815447, 0.6865431779186946, 0.4013834217462135, 0.11057481836802248, 0.11283358546050401, 0.43478459687748305, 0.13932608529552867, 0.12381322999938821, 0.11142624078373958]","[165.75774028268023, 154.75226985341305, 52.021430200110096, 145.89721966074293, 46.42397970493776, 129.85377546499845, 45.74771947377261, 145.93248267232704, 157.2098423063996, 155.51405092879537, 61.24048553526384, 69.6953401604705, 77.23000794751138]"
"[0.7495906670515011, 0.41505680555804564, 0.3632988034441283, 0.31990960414220604, 0.8345724455273948, 0.3989748404434344, 0.11233642179368127, 0.1333961824000084, 0.533293617406698, 0.13300233037941156, 0.1253793209541524, 0.11980388044194079]","[168.3889159217823, 167.66943748921537, 58.439023323584934, 166.63347863164347, 53.399614933297535, 162.84879064713832, 38.25141858747508, 161.70545756897243, 168.01112997699647, 167.72352069044115, 72.98355131200275, 78.37762233275056, 86.41992105987696]"
"[0.6438221507258853, 0.6893670982385506, 0.4935430479083346, 0.3927273487723317, 0.5762398617819223, 0.21652937579401607, 0.22785848168953204, 0.1646922646589177, 0.24606069500419628, 0.10279303517959035, 0.10445374184064588, 0.10265447233678394]","[155.79775163077582, 166.07136669503757, 158.57944410519542, 157.1041839391656, 79.21458036731754, 136.29748655204597, 65.69835510806357, 135.774996568073, 155.91943417312666, 146.39442708330768, 47.06846127386963, 52.07960305717008, 60.00007026107797]"
