Distances,Angles
"[0.6251530706847941, 0.5268686257930802, 0.4825153532032568, 0.31576903700251124, 0.30833856433264917, 0.29231425965970803, 0.06346079520933044, 0.1981885540983325, 0.0873558287235016, 0.09408908530151472, 0.1022986904923733, 0.11949690664495716]","[156.1898465177647, 157.76728636433893, 102.05537743349426, 142.34240845212915, 90.75261824765116, 142.7639238907403, 92.24403712110852, 120.09169526051443, 90.58492554306338, 105.20462362717235, 84.70903228166574, 59.7764460971212, 50.77054470792214]"
"[0.8913887923857701, 1.1111953431604156, 1.0363575075702591, 0.9037509217192663, 0.8763752435115323, 0.28279720767050437, 0.12914335400990234, 0.23057442555015975, 0.166115093849336, 0.20557628126034505, 0.16126288337228878, 0.12883339259396512]","[158.29583323553413, 155.85503079153884, 151.08155987239547, 161.02537776085674, 133.5677147258169, 150.02365525440194, 129.30647282662852, 144.4337909371509, 140.519987311374, 150.650125441498, 65.9051427075827, 74.64799320314526, 85.48773310615738]"
