Distances,Angles
"[0.4948043099323119, 0.8294515729053329, 0.8641076571210848, 0.29421707092821286, 0.25743141337036424, 0.34136947624902425, 0.1032365198902612, 0.5891463186069007, 0.08771308960871622, 0.1051217513109739, 0.10386789394988571, 0.11392019118969735]","[142.0789869115602, 139.28258493982224, 173.93272026570628, 173.95290488786262, 175.04492503197488, 166.35153363892837, 50.447699415306644, 152.8124212717147, 44.657237769977954, 156.0153792147883, 70.3766091186153, 61.24435149164509, 62.51776582760154]"
"[0.5035553045538946, 0.7764827583572975, 0.8051544440761473, 0.27724943852732953, 0.2749644691369525, 0.2815016419306001, 0.09266454654358462, 0.5401003638883016, 0.08011517003432637, 0.10064936427564818, 0.09848384381954914, 0.10908878858423998]","[141.49387271512552, 153.37921772959137, 170.94987464203632, 176.07662915685398, 178.60408937759163, 170.97513389111964, 44.42094749522043, 158.37965352644244, 45.72872593637114, 159.998759656705, 73.72164171857447, 61.14652564785198, 61.15967388382989]"
"[0.5156100303756467, 0.7882610430952374, 0.8158634987667357, 0.2870642053660749, 0.284155378204153, 0.28231008059587015, 0.09074188272002581, 0.540386392276574, 0.08527599401382943, 0.10150888183282629, 0.10173284160469531, 0.11163062421591205]","[140.19317839306825, 158.178435892907, 171.8188619530392, 176.14003178092096, 178.5919342091534, 171.3736547117006, 45.19625155450819, 158.03743956082613, 46.6876056968067, 159.4756048015443, 73.43873284891235, 61.00683445201946, 61.61048584706806]"
"[0.49950205387757374, 0.7690373523283771, 0.792580814318643, 0.2809758204419265, 0.2880001572840884, 0.2793781303702172, 0.09521819634576972, 0.5241708943368933, 0.08657070837238069, 0.10051247385561903, 0.10028027524416465, 0.11037748810394778]","[139.0688876250697, 158.38716853418936, 171.91133972795546, 177.01079021603672, 177.48214884591795, 172.27031460059757, 44.828034892162805, 158.64542335335867, 47.96049696010716, 159.6362726700413, 71.70962055588487, 60.23597916475582, 62.36882246583293]"
"[0.49448170258216306, 0.7805029329266423, 0.8118979018629415, 0.28517864918249786, 0.27999670438859725, 0.29388202258476664, 0.09293868501827549, 0.543342239368814, 0.07753385641361353, 0.09939396658832185, 0.09725647726643409, 0.10745665137020341]","[140.88455964266322, 151.83736263770706, 170.44277439457235, 176.8405758390913, 177.64021472635238, 170.32737823561644, 46.91316416217302, 157.76555371732445, 51.52530701949556, 158.3862686502827, 73.96396165235564, 61.678222332668, 61.83997643609457]"
"[0.48870306170159966, 0.7841177235771417, 0.8205948069896748, 0.28011533680130574, 0.2582202995714222, 0.30037894597930287, 0.09407864865336814, 0.5555403836885439, 0.08302843360493, 0.10263934452189226, 0.09830189951784399, 0.10956133576340281]","[139.1045075660936, 156.72314774542554, 171.40174570253498, 176.3756347913356, 178.35846064093622, 168.9748062534137, 45.57631529749488, 156.1560700179148, 46.38654859168715, 157.84122056305281, 71.7172645756613, 61.3853593231318, 59.94136810140507]"
"[0.44620758834749885, 0.792601650197767, 0.8330482201655173, 0.2753370814784524, 0.24538828578418184, 0.35553844251475236, 0.11426959511216664, 0.5866907592154872, 0.0694021020066235, 0.09678326244125582, 0.0965673856063162, 0.10557874293415617]","[138.6730407520236, 160.20642821725374, 173.47224025807768, 174.1296389819948, 174.73839898127827, 169.34757440161826, 53.638380933717265, 155.88027830917247, 51.16226566445238, 159.14826452837426, 71.62278286162689, 63.063637176105395, 62.39377047511101]"
"[0.44864726776158614, 0.7890916953002285, 0.8385826499903932, 0.27739892582102577, 0.24605660196389767, 0.35050711730797107, 0.12024886716563166, 0.5941229010118175, 0.06796861603891126, 0.09619883510848616, 0.09575223662845778, 0.10651577196567931]","[138.5362419606899, 162.25722589854476, 174.11372101711626, 174.24475254711612, 175.8018651520192, 169.08435574701295, 56.23594776737389, 155.02927183538898, 56.56601522624432, 158.27266772004404, 73.22962928905598, 62.860471876400204, 62.199351935063156]"
"[0.4487438103566409, 0.7793647411591698, 0.8264176147962675, 0.2708769760833968, 0.24470010181658103, 0.34049430453934243, 0.11552031727065487, 0.5875229705889273, 0.07036080720850367, 0.09635381223765274, 0.09659785890177618, 0.10592844142158642]","[138.66243249526832, 162.09466510715677, 174.05486330143387, 174.571063144621, 175.99535447602256, 169.71986127978386, 57.530474180255815, 154.84873292309328, 56.269480421300294, 157.8663791558948, 72.24380365570381, 61.89943335364393, 63.07708650039504]"
"[0.45327895089672543, 0.7903638295953663, 0.824831813829065, 0.2685838699862025, 0.2347578067493566, 0.34709214067065214, 0.11165601091301239, 0.5914370151618369, 0.07191342196163823, 0.09910271476850445, 0.09717179088461315, 0.10736379605314877]","[136.5910351095539, 165.05460781499642, 172.5646296263015, 173.6722930693909, 174.87264122462045, 168.77906393965475, 56.77919760875652, 155.2413150295615, 54.76982293199834, 158.65776639230486, 69.03421399083166, 60.97654791842825, 61.06436390007137]"
