Distances,Angles
"[0.6248961657109797, 0.9217455066746613, 0.3844029937831003, 0.2693933531374527, 0.2494769336743429, 0.327215684105455, 0.5491033029236646, 0.1373206813187238, 0.09331480993781549, 0.12526435765135274, 0.11247785966856459, 0.11762872680413496]","[138.69645196479388, 164.14441380864562, 164.82919656586074, 174.20942834523697, 42.692806083520026, 149.71383852115747, 51.02046699875431, 138.164479919622, 39.96634509263496, 146.60670738872486, 59.50385421867619, 59.32381545320568, 61.11619903956304]"
"[0.5874348651473232, 0.9029663040687468, 0.34345196890785157, 0.2535758138433717, 0.2402117008030751, 0.33166948557321635, 0.5696085681933356, 0.11637386360649975, 0.09757688753411531, 0.13155589757401215, 0.11107457192817961, 0.11572303700675576]","[138.33272512350715, 160.1807692921347, 164.6667656216508, 174.20751814230383, 44.416758817496515, 147.3378130752612, 54.77096291948997, 136.59153655572598, 48.168839767649224, 141.33766679840562, 61.214352820581155, 61.80222724224536, 65.4621747468635]"
"[0.6043646402667096, 0.9054449614050553, 0.358746359038552, 0.26491132814658275, 0.2439135592239699, 0.3277579108994981, 0.5566536561037624, 0.11790464579621784, 0.09548153843016101, 0.12629011391710482, 0.10953544680876263, 0.1148898626012937]","[137.29708497955465, 163.66889271005496, 165.53090934021927, 174.14645041284356, 43.11437884693741, 144.35128322814734, 55.997000728601826, 129.09200337116638, 49.919283016232455, 138.08281833941712, 60.70172219443835, 60.32838318014371, 62.722552285573336]"
"[0.5228353461642604, 0.9115482837861919, 0.4042053837830648, 0.31637688121006124, 0.2930196047156063, 0.42150065608033505, 0.5203616290098976, 0.1062914542162832, 0.08950273853099663, 0.12648225541445984, 0.11986424178557167, 0.12679677732752953]","[132.0741559011098, 161.0711123014826, 176.65129263510627, 175.8069063983237, 45.614718458713064, 160.1770493178578, 53.47522110861016, 146.37096892179153, 45.612382850101696, 156.82848845741654, 63.73230108217441, 62.05837891529227, 64.49232193677182]"
"[0.48429935007317193, 0.8643271244243754, 0.3661152906710059, 0.2817120857424276, 0.2995555488802528, 0.3885438953851025, 0.5160511934401529, 0.11843724523065662, 0.0712161927663253, 0.10842441152043465, 0.10206956039308065, 0.1182111948723633]","[138.29933800137812, 121.51180938680916, 175.3623885620018, 176.57585029522846, 41.63166485959864, 163.25207122587952, 33.62112262989008, 161.5567786401099, 36.47466978429972, 161.98582184914181, 65.87850084163658, 64.66301410443205, 69.10530055666386]"
"[0.47269471331199464, 0.8609315649154551, 0.367392155111361, 0.2819065867174946, 0.30113173671902166, 0.3947302639766476, 0.5137158604536192, 0.11718343010290472, 0.07156294170309231, 0.10809104058007726, 0.10317581690126407, 0.11761623200076511]","[138.2732626700739, 122.52582138947409, 174.9045122608346, 175.1892426488963, 42.9808479126941, 162.49478879080172, 36.2946992253236, 159.8382395858504, 38.16419758333435, 160.62145927658617, 65.77900244079463, 64.59203526395888, 70.2753361032249]"
"[0.49022777867904976, 0.8643746587908517, 0.35745120231023536, 0.2837489486089771, 0.30280830465331676, 0.3923487438366876, 0.5256657463671351, 0.10989098638158752, 0.06867258322031218, 0.10920630947960042, 0.10455991833605888, 0.11707601290145941]","[137.80734910436652, 137.15941620988954, 175.172294361158, 175.92925727102593, 45.56625655210854, 163.69801209225406, 34.59938010357385, 161.62681385680017, 37.26445740822862, 161.672919041856, 63.92668770212307, 63.627385384201745, 69.00601643962004]"
"[0.5067896876015803, 0.8635613283713776, 0.3587866011417423, 0.2895672913821221, 0.3104267494011527, 0.38426785117394685, 0.5181907590099476, 0.11155088941743185, 0.07172484705205656, 0.10851516809036622, 0.10395652906042424, 0.11586944111001801]","[139.7848484488136, 138.31603956124476, 174.85214256544316, 177.6083551462357, 43.6365166765228, 163.60713842540082, 31.950839444487656, 162.96146869717563, 30.58569731508584, 164.2620668366889, 64.2536643008144, 64.27142556815465, 68.48600167499731]"
"[0.455747039896391, 0.8681264749684416, 0.3542609673521697, 0.27383392650655203, 0.2867725951802532, 0.42487104708357043, 0.5411456801876181, 0.11165086128487352, 0.06788675765072658, 0.10710575711314553, 0.10129923786640427, 0.11933165383480188]","[137.30205200148563, 119.13087623179696, 177.48086948787815, 173.77743018203412, 48.04877974643887, 158.76844725139026, 40.99573860673132, 155.04348894232885, 45.212489301170855, 156.04158503305976, 65.76929846759731, 64.56455798423858, 71.02794087108768]"
"[0.46064933741274205, 0.8592552968873395, 0.4319575640290946, 0.38205391440705244, 0.368896500858313, 0.43864448581054083, 0.430495639297936, 0.10279011312935846, 0.08751552977121639, 0.11347059788932026, 0.10536695568336588, 0.11966616254208967]","[127.70722539533739, 126.4641117664846, 175.31585711424478, 175.34894570385845, 31.89748326088203, 162.47508390692354, 26.55211235703719, 156.41582465212454, 31.976519267438725, 155.165747497604, 67.55415875754024, 63.8276903332733, 66.78662579334012]"
"[0.4465271760225143, 0.8615613252396935, 0.4205434807302865, 0.37915158969682244, 0.3666727721366082, 0.44617771292449504, 0.44282576570040305, 0.0978571669038658, 0.07959167633599955, 0.11342522229283665, 0.10498555292691482, 0.1184983492661041]","[125.69379666476017, 131.45752281530216, 175.4754257330578, 176.34472732058174, 27.954282843800055, 163.32636764354905, 21.993012529983915, 158.2245352383696, 29.917958313336797, 157.32339804791394, 68.61407844895281, 64.53760898098996, 65.63521519201647]"
"[0.445326715749308, 0.8450899979466854, 0.41289854907194745, 0.3763868452019385, 0.3610191979605196, 0.43983283250538313, 0.4343006429323689, 0.09809932277433038, 0.07787218165437487, 0.11359407192791207, 0.1053829406026961, 0.11649707232344753]","[129.36988592340666, 129.20176025642166, 175.0667561635443, 175.59190212722325, 29.267796790273433, 163.35196401150029, 21.844645998512963, 159.267359367111, 28.43523434576, 160.64717089364663, 68.582767656985, 63.23452760652874, 65.24107212168836]"
"[0.45476863466319645, 0.8603741533798933, 0.4261428818563326, 0.3806489936157786, 0.3739996468220346, 0.44158017076863376, 0.43746809523277325, 0.10225919959774155, 0.08293607832423548, 0.11409086283414219, 0.10579956098329092, 0.1184905276041799]","[126.59788007527132, 132.33590433116137, 175.3315124219673, 176.53714283678173, 31.09743225191604, 163.72076782260763, 24.350916700485637, 159.8305003237398, 30.264842050088877, 158.45655787157528, 68.44131432686214, 63.94749109973682, 65.83334470354013]"
"[0.45159990869165034, 0.8518202877580144, 0.4178260604658283, 0.36808382077557594, 0.35551990981890697, 0.43130712644314473, 0.4381027351206855, 0.10868748855310781, 0.08439135490704093, 0.11228910634999496, 0.1057363488437528, 0.11926883607075159]","[129.11355042832693, 129.6240001602666, 177.0163452443282, 174.44159032484396, 31.74342677507538, 162.4744100578921, 25.043675024900267, 157.88677959574477, 33.08850874505321, 157.8072079738428, 66.75360315742287, 62.78988348798897, 67.73107572655788]"
"[0.4571824485934051, 0.8693104461319352, 0.3627678732760786, 0.29038343420517193, 0.32081397814114154, 0.4311120880044798, 0.5233399660568879, 0.11197657742040426, 0.08588135404222258, 0.1078006647185216, 0.10128781921812757, 0.11330029640491282]","[137.13219890027986, 124.98976746341596, 176.95388118981026, 174.9672486610565, 44.29367401201689, 161.15876850513152, 41.21976204429725, 154.26055556267508, 34.61083927539186, 155.59649852344398, 65.32454481201252, 66.0696994154375, 72.39671494110168]"
"[0.45144060503202194, 0.8789574002614207, 0.3591529658866472, 0.2941155074434193, 0.3238075086077637, 0.4320457713872076, 0.5267095340300257, 0.11009415220556834, 0.09517473708644276, 0.10883406143076224, 0.10229829119311915, 0.11238555233864317]","[135.28889681725747, 125.40863032662321, 175.55063878890752, 174.56664847866193, 35.503573162260686, 162.83756935539134, 32.31022511244438, 155.47822414488928, 26.359504170081383, 154.75478386171318, 64.09411397609723, 67.50440702857762, 68.11764060223149]"
