Distances,Angles
"[0.5031750114958357, 0.8622269633660546, 0.8846683180446825, 0.3261038705650643, 0.33297319665761227, 0.40879385123375733, 0.18463779906841926, 0.57437230838405, 0.07191183950837242, 0.10680401384705963, 0.1016021662650986, 0.10838638725796959]","[138.80182309577896, 141.31362107265696, 174.8802792927847, 177.22746120836496, 178.4762383628437, 172.99645923820398, 50.68460547228097, 155.39066858451602, 55.615220012242155, 155.21641557597962, 78.83766628700256, 69.8716505605419, 72.21560846586115]"
"[0.4626535259622279, 0.8591729238124264, 0.8854527558433867, 0.3245645223140562, 0.321888675844688, 0.43040313798580443, 0.2323053079092966, 0.5717005298419039, 0.06320004999739487, 0.1030903379516035, 0.09797927613184086, 0.1065516901121829]","[141.22393529843828, 126.17669739965861, 176.3585561040015, 176.93223105592406, 178.8114088882162, 173.92181012522227, 47.83005083009965, 158.04986680814807, 47.84390882111994, 157.69817956592016, 79.10867168562547, 63.569144735897446, 62.04385746988916]"
"[0.4666137794356759, 0.8609517393562567, 0.8835836965449055, 0.3267456462084602, 0.3185849568218486, 0.43392770708904954, 0.2354378643189642, 0.5672016757876955, 0.06556204127207074, 0.10304454619789237, 0.09956910390353706, 0.10949164752187923]","[141.54843634376755, 132.253920413682, 176.8512819647989, 176.6871787549878, 179.39358991482595, 173.44006248372565, 44.92494835889122, 157.62107878220843, 44.60983817334076, 157.83953366518705, 79.46269514836541, 63.936169267556615, 62.5989678449269]"
"[0.4629085197859669, 0.860056448818699, 0.8836657647605748, 0.32330692886906914, 0.3215799706634992, 0.4381413539730297, 0.2369747379261373, 0.5704517314104262, 0.06340299411323314, 0.10440074082408943, 0.09916744184985904, 0.10824152868960067]","[141.20276590864842, 131.02875776425168, 177.07471450309518, 176.7390983450181, 179.15923089541374, 173.80413352486886, 44.2479699572234, 158.77394742892795, 44.69210367190669, 158.13286817514017, 79.16645398652464, 64.49981875189594, 63.175187952324166]"
"[0.4531519510570141, 0.8636720794422421, 0.8701358096072357, 0.3131163091505445, 0.3049264819184739, 0.4534394390140123, 0.23424394879879243, 0.5655334493430255, 0.07051360717059224, 0.10418871671993134, 0.09968606433253273, 0.10841123853827131]","[137.151845479834, 135.53389370760203, 175.7850068134372, 175.94282667484345, 178.17034965551076, 172.6500078168479, 49.02444039420624, 157.47293432845507, 42.80444320801204, 159.5855331654795, 77.52324188262648, 62.185236912235794, 61.43881873004895]"
"[0.4528689928832401, 0.8626138230396129, 0.8711821263392164, 0.32441105480831056, 0.3138456005692315, 0.45841918868638243, 0.2333470935389713, 0.5593650912193632, 0.06715804571316712, 0.10463633885503003, 0.09981863170280925, 0.1087626455637622]","[136.25169598932592, 138.19233303823697, 175.44080162474654, 176.332811489812, 178.60070277684383, 173.34312798689587, 50.07898266703649, 157.04564662409047, 46.71176594054115, 158.66641768593323, 76.16992975241057, 60.76209249247942, 59.95472154802036]"
"[0.43112139403626465, 0.8685261661739899, 0.8868783137190643, 0.48406102009283947, 0.44056603115523124, 0.48366713602916367, 0.23135840985938114, 0.4223504221765474, 0.08757275018079723, 0.10995159437651797, 0.09601068905990945, 0.11223527817809636]","[122.06595394882243, 144.4027417941295, 175.01631805412504, 177.54032202027196, 173.55410911380034, 176.8897809924473, 58.97680226951714, 148.81060087603382, 79.65778303774925, 135.50783094480664, 78.93539402186803, 64.47544838590625, 60.44099522597095]"
"[0.4347703899081584, 0.87585936829866, 0.8976510250023051, 0.4649094956252705, 0.4282331950978657, 0.49369481809449184, 0.2341757014106621, 0.4542918839678708, 0.08302406881481543, 0.11176614058450768, 0.09718297286898316, 0.11352348323611312]","[122.69634306925568, 143.31819661215496, 175.38107210089456, 177.66254749998473, 173.52395074109862, 176.67526336152687, 52.25242494706907, 153.76635630617378, 70.81146135074069, 142.10453548820146, 79.5277663482043, 64.08411725208697, 59.244517669488125]"
"[0.42497662357131877, 0.8828877437764994, 0.8961291347811121, 0.46002536013702855, 0.4205874110529387, 0.5166609098143646, 0.23152826260013623, 0.4586369227124192, 0.08126056208121084, 0.11208530167471366, 0.09811469624476969, 0.11477406648051672]","[122.09932160537969, 144.75459053202135, 175.40881197349648, 177.4468996285651, 173.01757892287978, 176.76563386346564, 49.656539497790824, 156.0200764338572, 66.00751629302484, 146.26048678876128, 78.56699267464909, 63.55435414894069, 56.93486769844867]"
"[0.4178577346319249, 0.8773499355565761, 0.898107279852993, 0.4612745775880394, 0.41153816184313086, 0.5041440627000315, 0.23509380343418365, 0.4537025583556394, 0.08801921538256618, 0.11187655965105679, 0.09640415880244568, 0.11507890011564847]","[122.3998606460391, 139.22701115793788, 175.05428510707557, 175.60130281594542, 172.99276642239255, 175.14010227443237, 49.14798447118647, 155.75324932729876, 65.9281162699592, 146.4418878584813, 79.23184981537679, 63.16176573265726, 56.37638380042113]"
