Distances,Angles
"[0.6718938676401672, 0.8390890357030538, 0.848468074682212, 0.8023098486069454, 0.6993270703458035, 0.4198241249831567, 0.17273022812442765, 0.15661146252692765, 0.2502665607110451, 0.10209543602247498, 0.09819931774264962, 0.10935145983160707]","[176.1883562237392, 169.3483931036191, 171.77207888056992, 178.49420972014738, 170.8359047714399, 178.37217416271668, 172.32410910169253, 175.44653142302658, 178.2751192749093, 172.05648312111077, 79.97148422066806, 71.01073977478946, 64.77529110489769]"
"[0.676016074744608, 0.8420316750016827, 0.8504171448929582, 0.798537044385987, 0.6923162165511438, 0.41725903353013927, 0.17175195052497297, 0.15610086686112568, 0.24926902266332296, 0.1006305505795443, 0.097492792833885, 0.10885582523194584]","[175.11109048562162, 170.177900145288, 171.93529243233777, 178.28974983366265, 171.2777663364777, 178.7832683143023, 172.75897923781608, 175.84873726528693, 177.86553563857825, 172.4774046081216, 80.19408419550268, 71.25020055568781, 65.2974781455358]"
"[0.6846129969952175, 0.842439858367536, 0.8392257136965828, 0.7897188710133873, 0.6751592710216564, 0.3954696435514611, 0.1626974520604384, 0.15404870498520887, 0.24447618937245455, 0.10133072226326756, 0.0976250996170242, 0.10917535825005943]","[174.165767595689, 173.9369354444738, 171.5867328664205, 178.79320157056284, 170.193313310475, 177.32956603136975, 172.59879593890125, 174.5993266807648, 177.35397652094125, 171.55944914768548, 79.26233157008932, 70.1006645706961, 63.23295026436102]"
"[0.6767803404284618, 0.8421881812977693, 0.8368396460100525, 0.7834054479039984, 0.6754791954527364, 0.3977461252211315, 0.15974847480063054, 0.1463420580906455, 0.2458742930067463, 0.09931797925543268, 0.09597788569650108, 0.10778479261140755]","[174.60835976236544, 173.7691221231711, 171.73447337333232, 178.63453121048198, 170.40270416340692, 178.74835028237888, 171.9073926168478, 176.1931055206311, 177.82962649388057, 172.95171363056068, 79.49272728452883, 70.2219627054869, 64.43910719130436]"
"[0.6695219055162895, 0.8224786282252844, 0.8346816989386728, 0.7895853877862387, 0.6948999588472247, 0.4025380349461801, 0.17747773965881278, 0.14988325530650834, 0.2413138721308397, 0.10132316215057112, 0.09883194088137126, 0.11131992819353682]","[173.9184354693154, 170.5906150939355, 170.93382543691635, 178.1734071277462, 170.06783971797776, 179.38827198784676, 172.17880919473134, 175.8669429617816, 178.05216738652973, 171.36914527717482, 78.80599607453425, 70.92110296137533, 66.1747394486329]"
"[0.7031678393168735, 0.8952248684293543, 0.9066297401553192, 0.8515974203284243, 0.7462657186111665, 0.5141250844333344, 0.2151234369382995, 0.16273259735945314, 0.2883843161531781, 0.11297667099358198, 0.10699224568191151, 0.11740827522636124]","[175.8048927586379, 169.6450284591113, 173.26031710415248, 176.61924784413407, 169.96554510773862, 178.84146335029877, 169.31677171932236, 179.30420042823428, 178.38014886980645, 173.7608189691945, 80.99253423918152, 72.79380498232001, 65.559617717353]"
"[0.7004761636262464, 0.8925764835586042, 0.8977293923239427, 0.8455105200872473, 0.7402392561374127, 0.5118204952835342, 0.21267483105056018, 0.15954787071165813, 0.2945260863318893, 0.11345494182145964, 0.10752756102327594, 0.11859348613402906]","[176.71497662352888, 171.14409922868296, 173.95093303487798, 176.77131950846032, 170.2177144461189, 178.88745777877833, 168.7802238232808, 179.1912825462651, 177.61486196219028, 173.42960973304963, 80.25442157520644, 71.36908403906742, 64.46647777893477]"
"[0.7035453108175662, 0.889845459055975, 0.8960910066296747, 0.8381813930095696, 0.7314972292067876, 0.5027482696599391, 0.2103586230936999, 0.1654059894931034, 0.2920365796342486, 0.11569362821035897, 0.10804768809766728, 0.11864724326080073]","[177.02904185901136, 173.60027896514663, 174.51836567046954, 177.5089113819665, 170.9805040349349, 179.37595359560495, 168.8966185221916, 178.5989890829231, 176.81183665726584, 171.82502332265005, 79.7263895991114, 70.6378592465818, 64.8670014109096]"
"[0.7026445809455386, 0.8780619170183277, 0.8940546100028002, 0.8511362241454279, 0.7490555762904244, 0.4997377247323044, 0.22390187339037557, 0.16269352110154714, 0.2947980208357181, 0.11564491093693179, 0.1084965274176427, 0.11974740115595182]","[178.45876005716298, 171.01157105513437, 174.0337650236218, 175.98521478072956, 171.25756695354315, 178.2495545350722, 170.1786195679549, 179.047609720864, 177.75834098170904, 173.93889224111865, 81.41345259335651, 73.21024425174859, 66.17248234284733]"
"[0.702588976975091, 0.8804800601339131, 0.895667998554991, 0.8501677544217233, 0.7520932333492664, 0.5008444307838363, 0.22124121743497413, 0.16174607742146999, 0.2942937143648127, 0.11521613158315881, 0.10869963462089356, 0.11943379498353911]","[178.48926419413465, 171.67977098108614, 174.00244904682654, 176.94669227570006, 171.5781321308512, 178.9887314970096, 171.12119770828158, 178.5734453349624, 177.64427545971844, 173.04741884795044, 81.5586740039764, 73.45696787465016, 66.79934067081751]"
"[0.6878477948698863, 0.8807243697281006, 0.8976615419187672, 0.8438153010620807, 0.7266765025344806, 0.515186904173314, 0.1877095099203448, 0.15890940071865586, 0.2861731338266204, 0.11296830022252416, 0.10559925452351951, 0.11556410196667681]","[175.87559478002066, 166.01276711042664, 172.92625089322965, 177.21618807759623, 174.05026287564672, 177.7556467310798, 174.73057070061748, 176.17427114912897, 177.45898714949922, 171.52076749733484, 79.24746654224312, 70.59179557905873, 64.12111237280928]"
"[0.6916225108749074, 0.885001648160474, 0.8997023908782126, 0.8453994217956944, 0.7206401342686727, 0.5156015366503564, 0.18698383941522098, 0.16440420369187994, 0.2810811552826135, 0.11247200188801752, 0.10565622902086967, 0.11417096301012315]","[175.49131247231614, 167.71753214254719, 173.04410717161403, 177.52040632206428, 174.25853124706651, 177.55040728101747, 175.13758066581087, 175.92919787647034, 177.03274861359668, 171.57709459444195, 79.05762753948093, 70.29483744660187, 63.447096053196496]"
"[0.6832398005402216, 0.8902443686232598, 0.904768343135344, 0.8477293388828671, 0.7249473287682715, 0.5330361113666571, 0.18791760644121638, 0.1591362737315827, 0.2813186325775057, 0.11297996827279924, 0.10535061015791643, 0.1127840994310159]","[175.14975666389827, 167.5862470732981, 173.36213781575051, 176.41123583778477, 174.70739693008915, 177.21643435741575, 175.51645074074656, 175.6030466272611, 177.147057262329, 171.1904271338713, 79.72652027293549, 70.98020490245158, 64.71013880999614]"
"[0.6780941700167046, 0.8824509433045145, 0.8971685679898863, 0.8365514049235543, 0.711611765746128, 0.5359555581525364, 0.17916891908143634, 0.15853838965935316, 0.27654242238745, 0.11080406908195391, 0.10322027311335832, 0.11129025504031716]","[175.53792011731005, 167.5496167561488, 173.73690833082128, 176.86465342446598, 175.18245257953035, 177.77442927883513, 175.404344032907, 175.8438254031899, 176.78810701423896, 171.66366683112912, 79.81553038056882, 70.8246733726772, 63.96745201602643]"
"[0.6780003240885687, 0.8698687475420942, 0.8925285120319624, 0.842398733920188, 0.7271007814419701, 0.5004542770663363, 0.18014233670431873, 0.15597451871682202, 0.297465712581966, 0.11024433351595977, 0.1060907480872757, 0.11698353728127113]","[174.9752903707561, 168.81777599285618, 173.06902957117006, 176.18149050277452, 173.0133724824161, 176.78407915951792, 174.57328999186214, 175.83662354370833, 177.1626107791721, 171.40676920610593, 79.9918369564855, 70.79154529553587, 64.84016126975283]"
"[0.6715034657453208, 0.9250779244871633, 0.9354614091530425, 0.8867673495015274, 0.758483835485358, 0.4219749102130635, 0.19483599947874286, 0.19732737032837083, 0.29547562460572485, 0.11524143893273557, 0.10372653777372472, 0.11566666007647688]","[163.74386754235607, 168.1327626666044, 174.1143900660128, 178.0075782296936, 176.26857186687747, 177.89297931200775, 175.2493694465035, 174.97650191378497, 175.9049630636698, 170.73888659761985, 81.66570356016922, 71.39913984790924, 60.99161263641241]"
"[0.6730778284353005, 0.9236064653143651, 0.9336950733611216, 0.8821654176276411, 0.7568543823475349, 0.42268037261589647, 0.19463788284716751, 0.19364103514324812, 0.3020662472934347, 0.1158876657943011, 0.10429950101899144, 0.11727626920464015]","[162.3720841109905, 166.5536580083338, 173.990521339074, 177.5027611684923, 176.30498394065918, 177.8779257748732, 175.82669066816746, 174.50202539621165, 175.59956524411348, 170.409073921925, 81.37093043247776, 70.9880923006627, 61.41560008256614]"
"[0.674945140936871, 0.9119048949129736, 0.9250919983616082, 0.8875497304946476, 0.7590265586902096, 0.4184202029419857, 0.1881324869967205, 0.195845580825325, 0.318349539608236, 0.11519517544893941, 0.10474740063078049, 0.11889868072290175]","[164.41621920063585, 168.3730116179694, 173.9589701444685, 177.77324119005894, 178.1191048405805, 176.61112255408577, 176.4163364104915, 173.9660456704013, 174.69634793428068, 169.04995773510402, 82.71271615853306, 72.21950267614628, 62.32185954589042]"
"[0.6802322861228227, 0.9153543287323178, 0.9230910082521157, 0.880286940470864, 0.7436844565508599, 0.4122085721584625, 0.19111738609519835, 0.2115326647485316, 0.30651534103828937, 0.11543500846547583, 0.10362706776086116, 0.11823982305625615]","[163.71636007919037, 166.84953156295614, 175.47700300088482, 178.59127019403985, 175.99435115397966, 177.93131042572182, 174.76362806859942, 175.39459738211548, 176.99942234245512, 170.81642933023332, 82.20543085151257, 71.71798889119476, 61.245276905318384]"
"[0.664987005430545, 0.9043242832025491, 0.92114364344358, 0.892883514701521, 0.7677453151926414, 0.4086910291682626, 0.18493261343949757, 0.1963330044218142, 0.32607069911575315, 0.11405866769495435, 0.10696129401100822, 0.12059826143306172]","[162.84379137606692, 168.47489761465366, 174.20422620450233, 178.1304430861277, 178.19885833957454, 177.051661045122, 175.67744908675934, 173.96360586107383, 175.36762102462404, 169.58899452276415, 82.42654026587613, 71.82619057693796, 63.18971702577076]"
"[0.4873508576460534, 0.8622309194991334, 0.8516710622930099, 0.7944463939765342, 0.6937107812188503, 0.447932441574938, 0.1884175578691181, 0.16066008607804888, 0.17820720626398517, 0.11636168963496239, 0.09494461508740727, 0.10237132265767049]","[133.2487631159375, 136.58173017639658, 172.47880447870318, 178.93969060674922, 175.50012729681356, 179.86847397246817, 171.50754176743993, 175.93636813139793, 176.51292488977796, 175.47802904045815, 75.94809901731463, 69.48265346829487, 66.82987376053629]"
"[0.4991480179240326, 0.8660660963093988, 0.8539695955143906, 0.7971035392742132, 0.6929995170979819, 0.4374734699200212, 0.18357800133955324, 0.16256250615075563, 0.1789957552685406, 0.11574110101347516, 0.09494945249910361, 0.10089779619877882]","[133.8313999330209, 137.63544514094022, 171.9259939933662, 178.78112784626575, 175.4105133593491, 179.7668722620414, 172.03341114937882, 176.81726626443125, 176.36212115733096, 175.69528672024708, 76.37841956896047, 70.07495622847934, 65.96561025543832]"
"[0.49842338976909156, 0.8758951600148998, 0.8570960266423879, 0.800026846102382, 0.6950335240549467, 0.45600474865592117, 0.18708944667547917, 0.15738308274640722, 0.18827396791897294, 0.11649210342707819, 0.09651561558422966, 0.10368384303475918]","[133.53755254538615, 141.44250194300685, 172.027941688189, 179.8991770582425, 175.48023616206206, 179.88478473190145, 173.37340101982025, 176.44721152795196, 175.5515944403688, 175.15117583015447, 74.51979619903628, 68.46140131437465, 64.13089221747161]"
"[0.4853368763682796, 0.855481523269721, 0.8565596262494862, 0.8126268708232288, 0.7043999980359459, 0.4272713165552137, 0.18933400033687295, 0.1446005472370814, 0.18606626191281792, 0.1144275978489301, 0.09314209048192644, 0.10161878931052144]","[133.6208635042902, 133.67445325490945, 171.79940841158162, 178.25607228473103, 173.9904114868964, 178.43995717426185, 171.73614340171872, 175.38858357662932, 178.44721129223507, 174.21322075512987, 78.97890991827315, 71.33411227406722, 66.15456695564737]"
"[0.4898970297948576, 0.875562109614721, 0.8571206263433377, 0.7934007603281739, 0.6864083505524079, 0.4657340999035031, 0.18897441542588084, 0.15818854836823504, 0.1843883655415682, 0.11744388941654801, 0.09666560595837977, 0.10313082963166376]","[132.7281112715176, 139.4442449161272, 172.2336426189101, 179.42091736593648, 174.90560032328162, 179.79617530559014, 170.75724130139938, 175.9604148443414, 176.4802452607014, 175.84482144452411, 74.9450653012533, 68.23071377788152, 65.163129603633]"
"[0.6652599357364514, 0.8979567647725163, 0.9080675608747519, 0.8545689221191162, 0.7335136444447171, 0.4475839988173726, 0.17841048427850276, 0.13488873815808142, 0.24078695996662633, 0.1106951106772973, 0.10114809131453922, 0.11164993463994746]","[167.7585289457922, 165.52774586141985, 172.22464154763537, 178.23048471367102, 173.0381729420385, 179.22784327788042, 173.0112075858229, 177.12763916573707, 176.04466844897317, 173.77339953929717, 79.80514906464829, 70.4817384300643, 62.894596951619846]"
"[0.6673437795385719, 0.8997841439428769, 0.9120980632239241, 0.8513971952569642, 0.7325844421687675, 0.4465076670826224, 0.1865434700566287, 0.1390570759506896, 0.2393032267283994, 0.11027948559443305, 0.10043725939246304, 0.11130126026807577]","[166.25228505949875, 165.6350395626622, 172.76099891461246, 178.46725643819892, 173.28576798314415, 179.27907175623344, 173.12653926244766, 177.23273748106334, 175.612184179721, 173.96989090351462, 79.94718784549947, 70.46463295176608, 63.24201492358108]"
"[0.6824365589559255, 0.903205832523931, 0.9085624143502193, 0.849877870077386, 0.7209415729343794, 0.4498185324832281, 0.1768034051482348, 0.13229127105095306, 0.24451845036467165, 0.10972583256320795, 0.09912015968851771, 0.1111221939448839]","[165.53893282364086, 162.96718363724875, 171.02694960924393, 178.47792023046526, 171.5389914687442, 179.71181418625474, 171.72394310245144, 176.5183179132748, 177.1395988847136, 172.8890573031708, 79.41519205012311, 69.34956314596454, 61.51173012668681]"
"[0.6073693578782271, 0.8506822903700875, 0.8810072704077413, 0.8482653518594828, 0.7352907046562768, 0.41605083475915133, 0.189666215135297, 0.13038849569197344, 0.24532919995727168, 0.1063859266759567, 0.09965135688717423, 0.11207709545976996]","[168.799093485289, 165.4712654333773, 173.72291921454539, 176.57074261486605, 173.69578531666656, 176.7596993493091, 173.60501670624853, 176.94639383406368, 176.8069101156212, 173.6907762158349, 81.70787510588673, 72.35999159850348, 65.71719565485485]"
"[0.6717579906293171, 0.8914780509559355, 0.9022592984314077, 0.8468099991089955, 0.7281458471742902, 0.4364569413402983, 0.18999024270073694, 0.12917121384917754, 0.24223804322092923, 0.10893500663259954, 0.09958437469467192, 0.11268179976054224]","[166.44563606754204, 165.63483667234814, 171.2060484031186, 177.81955102816406, 170.79611376214845, 178.9780528388772, 171.3065535760863, 177.76292599854133, 177.56067027988786, 173.30156744475502, 79.05727737358313, 69.64810688227625, 63.275909218299894]"
"[0.6346074830565173, 0.8587073653389371, 0.8903369105555506, 0.8528928072901493, 0.7448369717650934, 0.3892374021073634, 0.19551130543868736, 0.16014475131787956, 0.24108474053087517, 0.11501885398851189, 0.10301624758405431, 0.11399213298413483]","[167.6844348342465, 170.05797269923167, 174.4285658053426, 175.68318118131842, 173.1417984335181, 176.38532398925145, 171.68125037605637, 177.1406575157368, 177.46921762985085, 171.65729127132363, 81.91468245890637, 73.62614660175194, 65.72976714399074]"
"[0.6301019784200559, 0.8582384145228785, 0.8874504062907101, 0.8491468853813133, 0.7468448181690376, 0.388215361789718, 0.20043001322525747, 0.15153201993339824, 0.2412848860059395, 0.11587075062690105, 0.10261625087357922, 0.11292649227339382]","[168.89922621099137, 169.10426735602036, 174.5672267173602, 176.3968387149781, 172.28299828406347, 177.0572014268571, 170.62747257361, 177.42650625683248, 178.98381095684954, 171.45733144632763, 83.02561724699359, 74.096317893779, 65.76490991542217]"
"[0.6441290120387784, 0.8647747247468677, 0.884864190820124, 0.8378899581073789, 0.7342635242017712, 0.3917180237660482, 0.20116052701069415, 0.16153065962605875, 0.23724587867454014, 0.11765574984902538, 0.10308836041473161, 0.11329734366494919]","[167.5944933326768, 171.52694448777, 175.06362183134385, 176.27200907694845, 172.9060766889572, 178.03972580071505, 170.784453348985, 177.4124142575228, 179.4150523776914, 171.29126893283922, 81.9859962319308, 73.54552004405951, 65.81478097264127]"
"[0.6659283514068134, 0.8738374516322001, 0.8868363745115555, 0.8356391001943252, 0.7231223262739612, 0.38682467662881803, 0.2008354467230312, 0.16226858543177078, 0.2374724245933618, 0.11474221978831005, 0.10204563133794613, 0.11415610479956112]","[166.03622941373544, 169.63174624668974, 174.63511255060106, 177.60769093569095, 172.47896328382527, 179.36533033482908, 171.22397246652844, 176.8829864753377, 179.48374910218047, 171.13085293445238, 80.45952958457879, 71.74583773833203, 64.58738790357414]"
"[0.665816040589494, 0.8696386927751524, 0.8847522840337566, 0.8354753885546913, 0.7199409460347272, 0.3828956671819176, 0.1982411590970969, 0.16816417029903816, 0.2380467448960205, 0.11496740193796148, 0.10234089656033707, 0.11293706909090397]","[167.04092387762643, 169.2229369379485, 174.83443261613527, 176.95069142028674, 173.1130151757279, 178.09669764282458, 172.4805967139146, 177.3671456988836, 177.87301946359864, 171.11200068353008, 80.1404342935648, 71.79885645469072, 64.56823596129337]"
"[0.6509162379659195, 0.847790866147134, 0.8742864817605629, 0.8245795975872757, 0.7064322783238307, 0.39949874890409925, 0.1886047664025861, 0.166648692974545, 0.20546945497752211, 0.10925808306581375, 0.09884886061260943, 0.10909886511084764]","[167.75733634060714, 165.6189372436441, 172.3662912809876, 177.3196521251661, 170.30687665924532, 176.77134838869472, 169.6986333605858, 174.66481659089294, 178.69098001081286, 170.8567597713318, 81.55765973605975, 71.36882321709504, 64.18625797302278]"
"[0.651930111551604, 0.8542848667667963, 0.8761024119494487, 0.8254079372421803, 0.7069509234420863, 0.39909883181546885, 0.19144166122147685, 0.16594682536121869, 0.20453685066816443, 0.10941472793991613, 0.0996100763630061, 0.10962410344969936]","[167.19747782406563, 166.85585589181744, 172.0956946153276, 176.80629700407601, 170.23158910091692, 176.73438601693155, 170.00531190161402, 174.74481009198865, 179.0237854640919, 170.67322639651346, 81.25756260951388, 70.64559356940465, 63.80994259279554]"
"[0.6606523640257179, 0.8603416607530726, 0.8768362819381216, 0.8193750066294176, 0.7049471251419195, 0.3947009763890074, 0.1970980892646759, 0.1827285231869414, 0.198558237676065, 0.10903798606044518, 0.09955718459893506, 0.10926895858678362]","[167.0327549411405, 164.4545031525718, 171.55391857651145, 176.57357271840505, 169.26234077622044, 176.56727419217697, 169.4185910730202, 174.14981158646535, 176.60413833100043, 170.21196558867123, 79.76943280960825, 69.53377509324513, 64.33249944783482]"
"[0.6404036816560078, 0.8425660604001434, 0.8746952020087996, 0.8324383914181945, 0.7182209739764703, 0.3891948773720989, 0.18971150334199935, 0.1675038802097737, 0.20482382981020666, 0.10728245603464788, 0.0998029870428245, 0.10998288951172391]","[166.69662179418447, 164.63573407001894, 171.80691567549155, 177.79760639020031, 170.49045655383588, 177.73307932695792, 170.96369719928092, 175.08222694134025, 179.87365546127444, 171.4278159791025, 80.35860860164085, 70.54401575726153, 64.60387840196435]"
"[0.6502150625548042, 0.8600725957515407, 0.8831942283574464, 0.8273308851569074, 0.7083921909380956, 0.3956228150589293, 0.20413351755344217, 0.1769868513103, 0.2171991639534549, 0.10914643066999197, 0.10042138883193089, 0.1097522984793164]","[164.72022727887796, 165.51651244015218, 172.0225444995246, 177.3068190687885, 171.91030982641774, 177.19781386043377, 173.5109316192124, 175.39081552990348, 177.93891093758086, 172.07594264850775, 80.86347352500695, 70.11448423284345, 63.22665654376265]"
"[0.6403630766877119, 0.8927030816032067, 0.9203931427961606, 0.9090401154773688, 0.8018625731613964, 0.4167599705977033, 0.22011198761280218, 0.2876681842679353, 0.27393992292446107, 0.12012231192253549, 0.11572294819651, 0.12606233672773762]","[167.50689690351706, 163.5860713911358, 175.35954678526338, 176.9910747387739, 177.11737160706699, 175.96574973090716, 177.11268118615982, 174.5618031568241, 175.24320523456592, 171.12537224472615, 83.01518295252649, 74.43009955278539, 67.92150291036548]"
"[0.6424668902979691, 0.8878037895221357, 0.9163496221762002, 0.9048158459511958, 0.7958804280830755, 0.41805293993408993, 0.21757581493767988, 0.2869132458388573, 0.2721312780628026, 0.11945050903330993, 0.11550339612688974, 0.12595383062318816]","[167.16601387246297, 163.27210796736054, 176.22507999535588, 177.259231074942, 177.248827493662, 175.63191784516283, 176.402800110689, 174.05829967051176, 175.117099731206, 170.6718273888437, 83.57829199509756, 74.0271714020808, 66.94783784981496]"
"[0.6472646580608593, 0.8913053155377203, 0.9154688858685175, 0.9079774036815018, 0.8006307816814725, 0.41165029413733556, 0.21460688179203585, 0.2933073848297671, 0.2731870774274765, 0.12052084193147683, 0.11709428333293867, 0.1273756174599365]","[168.2291682172841, 163.88063440194827, 176.76524767430425, 177.50091227631637, 176.44983174672487, 175.97145048060685, 176.29574381750206, 174.1239763679208, 176.23418108963827, 170.66684901393026, 82.60370341147728, 73.50754609542552, 67.09621891196416]"
"[0.6500218065952753, 0.8954901836804935, 0.9228924073100265, 0.9058213393724678, 0.7980773006701833, 0.417743813033619, 0.21544424112441468, 0.2948225680409253, 0.2749426287078761, 0.12013458295768778, 0.1165009605272495, 0.12739166482660075]","[166.98416322125462, 165.35693484842892, 175.95377048012125, 177.51565266514055, 177.18898368250157, 176.06835502013666, 177.4879374099873, 174.49011820821406, 174.9488283956166, 171.25143676402658, 82.11705110866788, 73.89001057375211, 67.9738443974907]"
"[0.6431915134915807, 0.9013880353631939, 0.9252471667367704, 0.9078735793137738, 0.8038789474640661, 0.4229035660149755, 0.2149033729936261, 0.2842073577240948, 0.2779403760852882, 0.12206604218173932, 0.11786383268151053, 0.13009129065284641]","[168.04273098082487, 165.11205753915522, 176.56230610917262, 176.32980365148464, 177.2576636510408, 174.62822728293654, 176.29528574914184, 174.06040940365995, 176.871749268064, 170.64895914804262, 81.31886248346368, 73.09421650624317, 67.67269699983623]"
"[0.6903430104290135, 0.9135191206402454, 0.9296130167393447, 0.8675763315835078, 0.7534671948866501, 0.481023791993846, 0.2060904615019192, 0.18104070854550852, 0.19048357104317495, 0.12482642551118227, 0.11295966054589879, 0.12591541470786805]","[162.90943965423588, 158.14297373020182, 169.4646244752833, 174.28285744150713, 172.42222939521645, 176.24452110686155, 174.55844113566633, 176.50674620464264, 175.91528211255817, 172.45791769691922, 78.93234867401935, 71.0261696645643, 64.89174632717992]"
"[0.6571180425728499, 0.8976486675808163, 0.9338074939784117, 0.8768607527368765, 0.7744852507119424, 0.475428650497496, 0.21558337611135323, 0.1638517362611573, 0.18993748230431293, 0.12640074727257117, 0.1091075780978428, 0.11901751890119877]","[164.87226802847195, 154.94177870315548, 167.90687021145607, 173.65364584494029, 170.34089323608802, 175.7979043431988, 171.9630539880202, 176.44354761693523, 176.25719349369427, 171.54693084157933, 81.25447152281818, 73.04240765063592, 64.48361079834585]"
"[0.7108293442222727, 0.9236387687437387, 0.9365292132618147, 0.875198594197276, 0.7550608101885699, 0.4853334047814516, 0.2070670738576645, 0.1790659460803397, 0.19136942443940372, 0.12642596669939124, 0.11305253914796785, 0.12680230490641298]","[164.68652458333182, 156.26544947787792, 169.18869679524877, 175.19386829708762, 172.12075794403088, 177.21461792743753, 174.95293124530048, 176.75131491652223, 176.7892621813613, 170.41997568823115, 78.13983117162563, 70.59309127787347, 65.60072486804414]"
