Distances,Angles
"[0.4700265226080628, 0.4893524677601776, 0.8448700944584193, 0.8031661207641114, 0.6849697136193017, 0.05937906941016838, 0.41860155098411717, 0.09863553040855921, 0.14190587886802689, 0.08302513428734741, 0.07612086496103385, 0.0951898479684332]","[150.47625543970892, 122.30300724303049, 80.05349409467206, 150.32150199806827, 174.65866920297395, 174.04877308962625, 175.43409164560188, 174.6344778701655, 173.25566969506826, 176.80185751715752, 81.64344730114708, 70.0814393845763, 63.0111223858088]"
"[0.49214183462659084, 0.5289047720291397, 0.85158793842317, 0.7983556381820441, 0.6905279679102374, 0.06789504890489666, 0.3728752057317945, 0.09703595016780658, 0.13326605766260852, 0.08678057605516026, 0.07389785674202999, 0.09284941354367245]","[149.51790670388323, 132.36807596139076, 100.16575657622006, 133.93345013693673, 173.49200037590805, 174.9748352395216, 177.30461296956517, 175.08769021013956, 173.26354237702975, 176.4968088861112, 84.24852144933239, 70.35568140044558, 61.8298411195324]"
"[0.48809255896693843, 0.5225827905028717, 0.8436239774615355, 0.793345625145465, 0.6821925289698203, 0.058494929579835646, 0.3729024074354471, 0.09224289344158365, 0.13529144907029642, 0.0869538763844803, 0.07380740854907468, 0.09206415972501307]","[149.82071768208255, 129.32774855672446, 96.35041496979052, 135.52647189866312, 173.41459073808954, 174.92772320114372, 177.72790585889229, 175.27480779702387, 172.990002201302, 176.35992945830907, 81.88958850497738, 69.42027287083792, 60.94123430307257]"
"[0.5125167269401206, 0.46550223799881196, 0.8802736159179914, 0.8225935527056234, 0.7021753608962751, 0.1035156454373049, 0.47435784208185017, 0.10395510185432752, 0.1463835361461137, 0.09058872988913462, 0.08528202102376822, 0.09942230879436532]","[162.6682968851602, 102.00669292519702, 68.0372545732753, 156.05992809322908, 173.9541248887305, 172.4135231318992, 173.81675232624517, 173.80051814815369, 172.7244999099705, 178.99720492592695, 82.11840189921963, 69.35483013213428, 67.40098027983412]"
"[0.5018386372929489, 0.5658458092299412, 0.8830295628742296, 0.8289508633295808, 0.7215314761764553, 0.10396652051647774, 0.3845595439622629, 0.10369178292798725, 0.13929704182468197, 0.09635980705072954, 0.08262584357529416, 0.10123299821921793]","[159.4016687292175, 105.28869912083823, 111.79819983990811, 121.98854750834614, 174.60234281023315, 176.24151385136537, 177.78931416647924, 175.51441757447216, 172.98685893826675, 178.03631366629656, 84.29745427992871, 73.13536472703046, 66.92285551445435]"
"[0.5034152231307082, 0.5563803826198169, 0.875751304781205, 0.8233319830226421, 0.7077264322459876, 0.08626411180278067, 0.37291653701960775, 0.09920663379623859, 0.138943914190923, 0.1002558996790499, 0.08397809147236866, 0.10298403706655257]","[151.60012214050303, 114.71421436094157, 103.38768264556789, 128.3238914840573, 173.91488853939498, 176.52154274830727, 177.95212891814907, 176.55161146138295, 172.468691824092, 178.01268176861547, 82.26061706723003, 72.08565200736555, 65.03679125055898]"
"[0.514155099661351, 0.5670235516135648, 0.8745981178830896, 0.8238629099146677, 0.7062474876635453, 0.09045207024142864, 0.35664524923840496, 0.09618270608203759, 0.1408482684153112, 0.09916241360842759, 0.0828848716582543, 0.10160309240390175]","[153.2425970812566, 116.11195500931208, 110.50680815782155, 128.00706988731727, 172.4597508693363, 176.41671228631571, 178.30282617313787, 176.73841506458112, 172.0670883815781, 177.82903792093995, 84.33444568239435, 73.1011982112216, 65.12745015882145]"
"[0.5167792618650261, 0.5677689135161934, 0.8784990085166129, 0.8267688165241087, 0.7111162986836272, 0.09180496134443918, 0.35549436282112246, 0.09755810887239633, 0.13767742097681054, 0.09658637530279955, 0.08306272156044442, 0.10330424438855698]","[154.69279299387094, 113.58549661838673, 106.97560675513934, 131.2990173058996, 172.3611807262107, 175.94414633606948, 178.82103705508905, 176.4255921037155, 171.85761342647405, 177.985815351741, 84.4716847750922, 71.41428770965527, 63.89467233463101]"
"[0.5788555120491116, 0.6252839544118592, 0.8884609610434493, 0.8394541552142057, 0.7243673427837579, 0.09425990790652712, 0.2992759852358036, 0.09732343301369546, 0.1412494012074329, 0.0880989301299961, 0.08525246450205755, 0.10393048852249372]","[171.33261049512828, 124.75403355258412, 132.14220218859512, 120.60634218620226, 167.05369000004808, 178.21073093329716, 170.6024848415005, 177.48627089020772, 179.55108447373703, 178.03734001365308, 83.1375213503121, 70.4633590302406, 66.43495801258193]"
"[0.5797189148070621, 0.610529999919837, 0.8800201955039834, 0.8341623049024983, 0.7182140478299945, 0.08526160835822967, 0.30300642979828624, 0.0940970789561499, 0.14231162799308916, 0.08782495340107643, 0.08535975232163265, 0.10385461049477927]","[170.75476196603816, 127.45904111038068, 125.3929550703137, 120.91131233269458, 167.18847796548587, 178.61674202546743, 171.6739633919182, 178.2547908906327, 178.4427590313038, 177.32445262212906, 83.34002713178852, 70.32918688098644, 65.97584020801528]"
"[0.5767959104484903, 0.6121697927414775, 0.8758423828578566, 0.8294928955303287, 0.7141902638849893, 0.08571528219180627, 0.2983757149589216, 0.09170068741704031, 0.14180035358702947, 0.08829845013373319, 0.08612967217620993, 0.10444415289600172]","[170.60141840990798, 126.5121615698807, 129.271350299543, 123.88016173780444, 166.43460769428242, 178.1817430407028, 170.9628272793384, 178.1897001797095, 178.39936014239703, 177.24109915707086, 82.70304348824666, 69.97297363900913, 65.65010079606819]"
"[0.5818511163901263, 0.6231027706240366, 0.8795857813381007, 0.8308877287350476, 0.7185656118442303, 0.09477640135668484, 0.28853781701101755, 0.09606705536073093, 0.13680194459762948, 0.0873551171860822, 0.08501003500928149, 0.10273335634066823]","[170.2653394775487, 126.36838434430962, 134.0060472421068, 133.30279637222705, 166.7340086136157, 178.0530755660687, 171.4450915007191, 177.3723500546509, 178.26137447181947, 177.88913100023254, 83.7158891868421, 70.86956030170744, 66.38627378467096]"
"[0.5791360184641049, 0.622701660451914, 0.8774970475337578, 0.8284881909801417, 0.7147847856781303, 0.09965719751163209, 0.28739563839497445, 0.09214999298860366, 0.1415873222604259, 0.0887911857565045, 0.08638177199780374, 0.10421639915005779]","[170.43954007581314, 125.83126526233917, 133.49336447664095, 131.2777802471966, 166.30521356456487, 178.19630108656273, 170.7826553445877, 178.1376984124484, 178.31663377459935, 177.2157841676958, 82.44367657268556, 69.66550843275046, 65.37557118361858]"
"[0.5667649248029961, 0.5794294025355542, 0.872951566667303, 0.8223268706201389, 0.7036291874580507, 0.04631040576970685, 0.3541910833180876, 0.09719324969156583, 0.1674659108058728, 0.09984894660090558, 0.08900475976544064, 0.10770832059014801]","[160.6645208413618, 120.64661159527878, 107.2266546033461, 122.12771035713511, 170.83612529219414, 177.94927170693833, 173.65110578565142, 178.67563774336614, 175.8411625379202, 176.5066630204332, 79.33047985633546, 69.11476784195699, 64.73423263194134]"
