Distances,Angles
"[0.7053181834118315, 0.8436647463194116, 0.34933831484054156, 0.32047838746211277, 0.2995740681516989, 0.5031280033865425, 0.5130175322272577, 0.0786061385114527, 0.09622006001615376, 0.11354250848196332, 0.10776652594199604, 0.09710240854502897]","[174.3860215670426, 173.7111003521997, 172.95319859152087, 168.47644307315318, 23.915108615242875, 119.59456312726508, 23.34384609865873, 117.71920011533058, 9.290727693433949, 151.78393048820735, 54.250748586516984, 60.676625799571774, 63.74638738003658]"
"[0.7132678854458402, 0.8516596839772342, 0.3568263582108734, 0.3267471463571609, 0.30492628578070896, 0.4987702035914601, 0.5131927682175095, 0.0784158523795343, 0.09754202464856869, 0.11419338491026475, 0.10876972319762596, 0.09781677166362267]","[174.30637316773982, 172.0609168628369, 172.5389509990323, 167.95952137634995, 24.19687132908739, 117.17024934296761, 24.421448975110113, 115.45106440519639, 8.483191671340952, 150.08821754630915, 54.7520466835162, 60.861682026349705, 63.951460643294794]"
"[0.7080102853808926, 0.8394309619040409, 0.35696137310589376, 0.31901340454206956, 0.2852945792161428, 0.4743162786172678, 0.5040772171386336, 0.08442143390624925, 0.09611323158203779, 0.1120842030203482, 0.10617458879785059, 0.09640194004648713]","[174.40163307414926, 173.89942652009464, 171.16054531693487, 167.40285829742072, 23.834579714148354, 115.36576166267797, 23.84544544691623, 117.84046940962573, 12.428281712210975, 149.7499234462877, 53.6968986168353, 60.64493543988175, 62.85116085637591]"
"[0.7393557356063108, 0.9092835107758415, 0.2980118798388221, 0.2544312903341144, 0.2530072921363445, 0.6105713182150423, 0.6183129382676663, 0.09176848992185914, 0.10552545341529582, 0.11426858057625164, 0.11820376182694205, 0.11255111356582688]","[173.9994686164161, 168.2503671418301, 174.3989300775099, 173.21428310546813, 33.8468093800765, 151.02656779320236, 42.17634210889474, 132.34917405274282, 14.708265850842661, 153.2309240506297, 57.397466224808944, 57.94300144940566, 60.404005446758056]"
"[0.7393391629115164, 0.9111003867531596, 0.2939120610684643, 0.2524159137946799, 0.25145185829058214, 0.6114864835999961, 0.622747902428944, 0.09442062151045622, 0.10255779330919991, 0.1139868437866511, 0.12034319041266554, 0.11389643491259152]","[174.0817287285742, 168.96041927119026, 175.48129065129066, 173.89031288234054, 37.553593628428686, 153.39093686144923, 40.53767750948555, 136.97366083726047, 13.589267233984874, 154.74038638112236, 57.303976802110824, 58.28947169913842, 60.15576915519485]"
"[0.7456247377380991, 0.8905800183075692, 0.29676108958048786, 0.24578115754894655, 0.24809475336571282, 0.6042469018380138, 0.5979491780277254, 0.09332167306626896, 0.09226120255960331, 0.11876428678769842, 0.1174519570503168, 0.11124110028920987]","[173.8428520553078, 170.09033297770927, 175.3839886279872, 176.36134476296183, 35.255115440692805, 151.62582162607129, 40.582602943575424, 140.26799242892494, 19.376699419204282, 155.9231655277219, 56.70338754299536, 57.38757193342802, 57.91522835729902]"
"[0.7337637335834677, 0.9046929090625547, 0.3025399151721324, 0.24862352701124313, 0.24995920725491452, 0.6054723510496665, 0.6068604246887966, 0.10690376562935945, 0.09091666031145598, 0.11806537316868355, 0.12070908610985462, 0.11232379275150962]","[173.02358682036856, 170.9353626964417, 177.35979260130406, 175.14688552924122, 39.23651701084815, 154.0301963155815, 37.973501060583736, 144.06657064997904, 16.77867792219011, 156.297790789173, 56.66990310319696, 57.29317426076375, 55.98545429222524]"
"[0.746800057922601, 0.9106886760717108, 0.3080781733429354, 0.2605228407456225, 0.2597535943991006, 0.6151838476204373, 0.6068245878360529, 0.09379013784547784, 0.09403255566843018, 0.11982306067241696, 0.12094239762480877, 0.11052036828399245]","[173.06406437084118, 169.1660187713404, 176.02120161317518, 175.44516070996642, 34.82197605052729, 149.94425002396633, 38.95022315986657, 139.71076526674403, 16.13361438821953, 156.2821048146575, 57.00275916508166, 58.00661042703423, 56.59643353963546]"
"[0.7170829988125356, 0.8619541628440802, 0.37587091289654845, 0.30218892963722255, 0.28447602212358225, 0.5797686772155727, 0.49275170098593074, 0.0910584221312238, 0.0893041456872977, 0.11756257862310705, 0.11096651475778803, 0.10616000914479932]","[172.58933158918953, 168.03449686738674, 172.2325872577208, 173.96996304540974, 12.794705367263054, 146.35027013311722, 35.43432910691916, 126.84778590969975, 27.954509328076515, 147.28467956298184, 59.80512573102278, 57.8124172065469, 61.6465349823077]"
"[0.7273851504464294, 0.8634108591911679, 0.38806345747948345, 0.32151192466163603, 0.3013335429509782, 0.5570676859736582, 0.48516380869716447, 0.08627127301646355, 0.08251817414251701, 0.11870452154648203, 0.11521094049814538, 0.10695245454543825]","[173.22403618078081, 168.3038935836965, 172.35833100448693, 174.1396668887722, 16.53202811016164, 145.772540970195, 33.298339265111004, 128.47943029516804, 17.846854119483194, 149.34449172251516, 60.96547377273028, 58.30577672402873, 57.34504077776746]"
