Distances,Angles
"[0.5188237540615132, 0.8822453422946155, 0.5059048233873624, 0.8736883184168653, 0.7045649738303513, 0.40073510943331125, 0.4058632587137265, 0.4009137235600789, 0.2859954195029376, 0.11664194147182688, 0.11018238584734123, 0.10961291687000238]","[138.35018143009478, 151.31175165824425, 174.30175528645682, 177.90816558405604, 43.68019760350256, 149.79407275216377, 176.75656796709242, 173.04633307604988, 169.84634019003573, 175.73091395088923, 71.75321638407317, 74.2650650902348, 66.71757313982692]"
"[0.5258568709684187, 0.8878545693045247, 0.5126751279817445, 0.8635951867837407, 0.7106583820635862, 0.4004830776290578, 0.399314828583727, 0.3991071340386261, 0.2798990523883073, 0.11960365031298717, 0.11089584340590347, 0.10823347359000497]","[135.7064728478717, 155.61449862173802, 173.7925250437058, 175.87464109302957, 45.27084357393845, 149.95117650168382, 173.14951983360922, 172.27151631340573, 167.40278194363216, 174.30690795767296, 73.42672887593808, 76.15572155041427, 69.2805253528714]"
"[0.5330495710737113, 0.9043630799374446, 0.523207860203197, 0.8923555059285722, 0.7233109804787877, 0.4053567050250805, 0.41454985943805167, 0.3995856743628741, 0.28193245559959285, 0.11379726108719702, 0.10917935344285275, 0.10865768735825199]","[139.63408614113976, 150.64233751882455, 174.61068668048756, 177.1024196765518, 47.87700188154273, 148.73160855005148, 179.02810373617922, 171.82157485381927, 171.17616233780487, 173.9944240825254, 73.17757654966181, 74.50868581755627, 66.08603835981542]"
"[0.5134608722020022, 0.8919098509825287, 0.4955841108145678, 0.8851134565805827, 0.7096201130652696, 0.40910877827214387, 0.42397784947626793, 0.4197424331503215, 0.2980353736288605, 0.1165696360235634, 0.10644414286813371, 0.10768831489533673]","[141.87222831604254, 147.11745415472205, 177.48529347690118, 177.30504177222554, 39.021174066630905, 154.31533025354275, 178.30814995554806, 169.66954076245122, 173.86459131633492, 169.2329632473897, 75.67903264018982, 76.71032099379255, 64.37679306906846]"
"[0.540642683530173, 0.8827554063933459, 0.5154425449812202, 0.8720917767810601, 0.7128660945599696, 0.39098116990281273, 0.395091223679474, 0.399420528107261, 0.28302347238413156, 0.1182053991994324, 0.11090262732311107, 0.1090337715131434]","[140.06575972792024, 149.82127681581392, 174.77581484748873, 177.912716391909, 47.660616858650556, 147.19470427409513, 174.17046791232372, 173.57509346971958, 169.9931705359932, 176.3362616756956, 72.92755518319373, 74.5868180836189, 67.65903917716784]"
"[0.5429137647310643, 0.8707443831572869, 0.5353076805060347, 0.8709208004511876, 0.7280816835428701, 0.3838462690421235, 0.3520502342430264, 0.37198512915133125, 0.30559899188852413, 0.11732121262198096, 0.10639857131944963, 0.10855268198495555]","[138.53772150097888, 137.05527228996206, 176.76351360302772, 173.40527104886618, 50.73246874327037, 141.49375470171478, 172.25517821000068, 171.77645924376338, 178.36901498170027, 174.75145073217584, 72.95805027634839, 74.53091761462503, 66.17528086917667]"
"[0.5636979623514597, 0.8295815572205696, 0.5554226605573183, 0.876259585893701, 0.7567833378326508, 0.31687375238391274, 0.2898824533080896, 0.3649022156994823, 0.3428365973730628, 0.10849050147070988, 0.10636962250343149, 0.11371551836825804]","[146.445418656116, 123.9842678845266, 176.40377084583187, 168.78362225802957, 59.6397253721321, 139.911693430826, 171.45989562242903, 170.9879329605546, 177.18713204095314, 174.68923399735908, 75.70520446283855, 77.43219641071326, 70.81418824059428]"
"[0.5630410264072384, 0.8321861614370338, 0.5604979668434867, 0.8814810344441842, 0.7560437605555834, 0.3067783624682435, 0.2870121364539239, 0.3619985394702988, 0.3501729169888148, 0.10797460366612989, 0.10623436127556733, 0.11164727604666631]","[146.71516565701697, 124.48469773746727, 175.64368903486502, 170.54138987395137, 61.16347386974767, 139.539697683701, 170.97347009910314, 171.16634949622903, 176.00307984482794, 174.66449518854873, 77.80181999219693, 78.691193945367, 71.90111412602369]"
"[0.5700259035738207, 0.8511472634900036, 0.5290888358870698, 0.8695159814590308, 0.7424542203392264, 0.32789923516729785, 0.335832927895005, 0.37745429352627474, 0.31509439789253874, 0.11398796018719283, 0.10697083763465591, 0.11119960211147663]","[140.5303339366992, 135.71594233126655, 176.20922368165108, 173.07175409162008, 49.74996758852221, 144.65852572278624, 172.74008875278503, 171.97667628819426, 178.49528130079284, 175.08179161127322, 74.87102735649401, 75.03984081735815, 67.76780975724469]"
"[0.5477254199503114, 0.8587629956497044, 0.5360824549469116, 0.8681207987411484, 0.7237223134076082, 0.35684093968328146, 0.34083382841741006, 0.36302679354297857, 0.3059983265548174, 0.11769972880874158, 0.1068699090038696, 0.10502025972583928]","[139.11571650840966, 139.31925402275138, 173.27073382748333, 173.43952697876963, 53.180843869723134, 142.12368970106053, 169.88132601800953, 173.31145111067693, 176.9372097929852, 176.89300817125553, 73.20884950202748, 75.48228920982935, 67.37630444699388]"
"[0.5935145809145648, 0.9197486885842584, 0.5644171775993543, 0.9409709971385686, 0.8185295392680132, 0.4042398367704676, 0.37930573796650124, 0.4270664632131475, 0.240354881130042, 0.12078841138987223, 0.11849956485180466, 0.11702605108513998]","[140.13417328423014, 143.16266198661816, 174.1224131534449, 172.44224154591095, 66.06479708944529, 136.5208596055961, 175.28067007186172, 173.1474836218604, 173.73304555137966, 178.74161343257794, 70.61077216119828, 77.20665553968564, 75.46544744822955]"
"[0.5567996039899422, 0.916017295227027, 0.5603695412327475, 0.9263145492792704, 0.8033917002818871, 0.4104893609887051, 0.38583859957823874, 0.42291382642007613, 0.23095623415379132, 0.12011228643545709, 0.11802572513571134, 0.12197810902849159]","[137.55322505477093, 137.83563834921975, 174.13133458614826, 174.47529071921437, 64.05780894433968, 140.2849810183606, 174.72309135502917, 171.57429911504747, 171.36547750767545, 177.98194475806204, 71.14249435376486, 74.86760693996334, 74.3667449565685]"
"[0.5920702234627748, 0.9110130623573486, 0.5230873552534375, 0.9361097105724512, 0.8132324480481575, 0.4006389582517842, 0.4010196527070679, 0.46395280955568735, 0.22845017779413207, 0.12263044442931677, 0.11532328973072438, 0.11160614293672956]","[141.33974603261353, 134.34420298395415, 173.54040780001955, 172.43960030373523, 48.23599315724813, 148.3391689499068, 172.60022534556813, 171.55545069291225, 178.1739509333718, 175.02060689421486, 72.07367760170152, 77.22054747924584, 74.681764410061]"
"[0.5658602394223642, 0.9218284491960763, 0.5481647189285886, 0.9121377634139672, 0.7935302165746145, 0.42288303058670207, 0.40201355929103544, 0.42854273967273, 0.20917305432081154, 0.11761633844177173, 0.11545966100287595, 0.11653108001640877]","[138.59741706889196, 138.04648821411843, 173.36062856388742, 174.37966598784382, 67.85752996808085, 141.62026335311702, 175.2691507214055, 172.1516462464085, 173.1075687141121, 177.72193777487828, 70.67329655817795, 73.50313829348357, 71.34276005623741]"
"[0.5828886155151866, 0.9271819312124688, 0.5746972287444722, 0.9312261661488567, 0.802005182364319, 0.40473848077456986, 0.3770670359157521, 0.40442967277394953, 0.22076504486949478, 0.12423419975833748, 0.11540949005175936, 0.11576693454302088]","[137.71931950801428, 138.98595380058663, 173.63763664544052, 173.7218314094667, 67.54104378761019, 136.96076295614756, 171.65030962290908, 172.6122979940386, 171.5629652342624, 177.42843201271276, 70.56158338573935, 74.5407205407802, 70.70882078628499]"
"[0.527951988579218, 0.8558710110341234, 0.5019126995571845, 0.8916934915604733, 0.7385157709890164, 0.36811395924201573, 0.36318992081389034, 0.42766367557026874, 0.22128062480602126, 0.10593155604185206, 0.1025572810571081, 0.10250437426309411]","[147.60063749939596, 133.56473891114024, 172.63249817225469, 174.2937323717481, 53.0413142466073, 145.25226119570698, 173.12210015759686, 172.09276354181299, 176.4369036669777, 175.40826594319117, 73.03152785858141, 73.05633493539445, 67.84436285853397]"
"[0.5176720900248529, 0.8387551109369175, 0.5054593854816517, 0.8836978919599402, 0.7486717729331905, 0.358795730115835, 0.34881283100532534, 0.4292494459052643, 0.2181333560620162, 0.09810773532976616, 0.09908559482977425, 0.1077140551434464]","[154.66349488709008, 124.11273058388876, 173.68908152058424, 174.08861570347662, 58.76108412676272, 146.12273622847883, 173.56686159872845, 171.3706621560795, 177.1715700570615, 176.20923724011243, 76.14190480177221, 73.13010833436826, 67.78550083041304]"
"[0.5092661470264684, 0.8733968596846183, 0.5223861307794142, 0.8664607027788868, 0.7077079143611816, 0.42996045014092743, 0.38478100143061433, 0.3739881970496594, 0.20445525294878109, 0.10630880052275403, 0.09959523362852049, 0.09927547184687005]","[139.90881847827, 149.35475616119683, 170.98659244060906, 177.52743885292986, 72.65565904104136, 132.81584500803135, 179.08394294994514, 172.58264960136748, 175.18836311683015, 177.60538174907097, 71.97695901308913, 70.54313802942042, 63.65383008009964]"
"[0.5302932657575938, 0.8696248075422417, 0.5197759604182259, 0.8833694923399013, 0.741212939640295, 0.40062400456129493, 0.3635991839637487, 0.3916471582850623, 0.2062423439216779, 0.11095152523365824, 0.10391860971013829, 0.10239172863984061]","[140.07062405051082, 146.02426094057782, 171.2268487872776, 174.34111435191272, 58.581507035566034, 139.78641798514025, 176.31815671636926, 172.12948944126683, 177.99794557844666, 177.90124784885876, 71.86340464265014, 71.66797471091182, 66.60008167662166]"
"[0.5330166152173745, 0.8589479991906968, 0.5195266314985403, 0.8842631761998487, 0.7451061728435895, 0.3643968211387457, 0.35068665575197916, 0.39826980744912993, 0.20780381888544533, 0.10563589756235794, 0.10071680958624053, 0.10329883347564553]","[143.2202202691531, 140.63712850195765, 173.2850432886797, 174.37869787052742, 60.57565249425772, 139.21552433489325, 172.89153280176217, 172.2517563608644, 177.45134081500788, 176.32671486816798, 71.98313584436211, 70.85379714499447, 65.80268891704681]"
"[0.5323156797292226, 0.893316824523878, 0.5465474008627822, 0.8995421060057938, 0.7674256899838716, 0.40992705250147643, 0.41583290390317085, 0.419294767024715, 0.2575279466370448, 0.11320227814956772, 0.11179354483994111, 0.12165315950858528]","[140.09193859794297, 139.96313111992342, 173.62965053602414, 172.0793263060001, 70.22392837136177, 151.49195655741562, 173.19281685637068, 170.40161600720054, 169.63149208055515, 179.02716941075184, 75.19714384255377, 73.10365479972678, 73.67433953659426]"
"[0.5219581231914555, 0.8860123563047397, 0.5389710522782765, 0.8932625369395641, 0.7717791974306589, 0.4067928943169498, 0.41649644268985603, 0.41983915632357977, 0.2460246723395953, 0.1100299618968529, 0.1101589951096714, 0.12096201194843398]","[140.21671010566908, 138.48609806671467, 172.4550946151352, 170.6808801921722, 70.7678927384328, 150.65177852442136, 173.09378628950563, 169.69989276505575, 169.9046981098033, 176.98236188761484, 75.14280015498699, 73.23649481988426, 74.21010424446995]"
"[0.5161633929820878, 0.8930399206982801, 0.5428833033382373, 0.8798793754068525, 0.7351840453379438, 0.43129408834710303, 0.40359659502129097, 0.3806758856977518, 0.25075059601994715, 0.10853220245988349, 0.10963244132483775, 0.11279355603764342]","[134.57208058368101, 156.76988512392327, 172.32356056603192, 176.26884933680444, 69.93425434192187, 138.87320422258244, 172.507539436114, 170.69762034514068, 171.43682212952896, 174.79831969400706, 71.59589688173227, 69.80129655818183, 66.26760276838007]"
"[0.48897009269296826, 0.8477274226011254, 0.5033093014820498, 0.8791402435289355, 0.7437808722620632, 0.39704699329559323, 0.36855175603039386, 0.4388577998776223, 0.27541179151122386, 0.11336218824471829, 0.10772908621804504, 0.11421572055125544]","[147.56294267009096, 103.48722189132438, 176.9306856115367, 174.45229120759694, 59.12360122572044, 147.9036346113034, 174.56751662910162, 170.6662425527415, 176.08815885975034, 175.51938641870746, 73.03879681682398, 73.14933226677392, 68.55526168395313]"
"[0.497135811673192, 0.8603811256646529, 0.5155642776530425, 0.8838214417910465, 0.7448160347904023, 0.40605249426667583, 0.36725350509739957, 0.42906413476303884, 0.2806812952845041, 0.11622768514506657, 0.10989461291860106, 0.11691312217436729]","[140.4599119594212, 113.588482690403, 176.22135661074657, 176.0232171950289, 56.664881290588866, 148.25373256701948, 176.10466447066378, 170.77726167370375, 175.35312442854013, 174.71953410492796, 71.6583462020876, 71.91032704258228, 67.513803675599]"
"[0.5647538428425114, 0.8683013126246254, 0.5350512079602258, 0.8857398647272177, 0.7396849225980894, 0.4136217031412915, 0.38091427189269045, 0.36715664164121753, 0.276012001624196, 0.11842850356129418, 0.10878744979284997, 0.10845571441850649]","[145.54878673802796, 143.2770284734248, 174.95224343777977, 173.99782232538604, 55.08252678464384, 139.70923206799552, 172.22143944454578, 171.82606835633868, 172.66997858547973, 177.86818282543246, 72.37682924352994, 73.83191445320821, 64.96532656473794]"
"[0.5614209701748593, 0.8652930086234693, 0.550206517365725, 0.8888702853110315, 0.7440759565850441, 0.40559037590306873, 0.37437810909283636, 0.35495284033784924, 0.2750581144062147, 0.12026221735011051, 0.10969946416688423, 0.10754095999333853]","[142.74125352836904, 144.2387324832548, 175.0541247098819, 173.07833917714876, 68.35311014312954, 132.19725307270704, 170.6655435496375, 170.7334460346753, 174.64204387050057, 176.4414417256571, 72.93560264312055, 73.68186628954292, 65.99424795136682]"
"[0.5377516823553572, 0.8608275795954187, 0.5295300295163066, 0.8693088892300213, 0.7387762319158347, 0.39365722271402237, 0.3691283804237982, 0.365127673243644, 0.266317985990972, 0.11521222508395192, 0.10597680914565166, 0.1055769215605919]","[141.784724775532, 136.2032634622676, 176.28917192463268, 174.37222684670047, 56.574562423965794, 141.3128150346974, 171.87660958542241, 170.54250390934428, 173.86986621320534, 175.92060498940893, 74.32947085541572, 74.60611977687863, 68.17988798857324]"
"[0.5358993137378506, 0.8604245140813085, 0.545221919792226, 0.867006263307369, 0.7309329646788739, 0.3854983369852678, 0.350461927708294, 0.349768538801047, 0.25678274065284185, 0.11602614058659383, 0.10265076180207629, 0.10393183214808377]","[139.0804909772901, 140.30107439793537, 176.62667966001655, 174.95531809871085, 55.673002447206244, 139.49893113840142, 171.7736897411623, 170.9522602679476, 171.38541395019004, 174.65238351656538, 74.4309546475756, 75.17699248160572, 66.63024041334252]"
"[0.5215491799712101, 0.8490278412479615, 0.5145089609724863, 0.860134940175214, 0.7257116027819823, 0.3847938283640953, 0.35287397912548835, 0.3760696418867269, 0.19743027559079251, 0.11344728467457592, 0.10388710228910204, 0.10190023142330881]","[137.06182322509596, 133.72298511628625, 172.33461591230494, 172.3926919297929, 57.0683057862873, 139.2805582447505, 169.61395445086728, 170.7805464517632, 174.8202120891048, 175.54730145676993, 74.04669464153766, 74.11589226010047, 68.88781410262114]"
"[0.5471095405145853, 0.8339690838817705, 0.520978739780045, 0.8592684290086721, 0.7276364083941583, 0.34997721494298295, 0.32869712726868067, 0.36958268034764824, 0.1995299124714966, 0.11139023756744788, 0.10166876035307405, 0.09960122990032]","[139.5173329985595, 132.2084726656934, 171.24248087839769, 172.37805422374333, 58.182487288459676, 136.71810969059672, 168.79347791374258, 170.99508367432335, 174.1986676697379, 175.36970734250013, 75.28700465441446, 75.85917136322892, 70.25067891282865]"
"[0.5268225952118492, 0.8342345942060602, 0.5081083889728439, 0.8571366251352303, 0.7123770475655012, 0.36352209319890055, 0.3408440402841398, 0.38048919676028, 0.21327586415802247, 0.11071807031465372, 0.10145099607334183, 0.10034343783334004]","[138.36357872410073, 131.20614520774205, 171.80487719149866, 173.43905058722234, 56.628817483517786, 140.38923128839954, 169.19299351074378, 172.38413109523572, 175.76473148819363, 175.2943892471684, 73.3694913625153, 75.21470234631367, 70.10033265676802]"
"[0.5150357744826198, 0.8593112539015619, 0.5171278746652878, 0.8667416420542923, 0.7177689648980607, 0.40483048108673486, 0.3636796147982566, 0.3870722888688992, 0.20159189038431166, 0.11613617858536025, 0.1072069467473475, 0.10214044099741006]","[135.20531950128915, 132.6426035217926, 170.3500913539669, 174.28840772171117, 60.3979161455708, 137.85607369187377, 171.6961561338519, 172.8345920291631, 177.51420134565439, 175.29603521909354, 72.64004935729285, 74.11272940395205, 70.28465823308038]"
"[0.5392602180628523, 0.8197021097630498, 0.49359848945132034, 0.8556114591025615, 0.7154090803012074, 0.34708008762512377, 0.3370319314166785, 0.3964768963859609, 0.2120959498145924, 0.1093260083449981, 0.10250029550395845, 0.10252816977185292]","[141.28685200037907, 132.7388567515102, 171.35725079350289, 172.3538862207473, 55.2702161127761, 143.56448129774944, 168.9601767061104, 171.94887637188197, 174.46436452261577, 175.8493910953907, 73.82517279552164, 75.50339028890963, 70.7898159459687]"
"[0.42742904358876943, 0.9352369665429277, 0.4414258488104591, 0.9411307847478017, 0.7956002849709615, 0.5589707912292474, 0.52455092951827, 0.5833973413901193, 0.20416189420763242, 0.12641648028316682, 0.11635440167547344, 0.11361295993112229]","[120.68819223850733, 130.98113412677736, 174.04484614808996, 172.7946534649388, 50.00699204068997, 158.43897358667647, 168.8793518822123, 168.22819204554895, 168.5134630706912, 172.86020861883728, 73.11652727928751, 74.83819247153622, 69.68937230243303]"
"[0.4651578052809607, 0.9125362490411555, 0.4383405931985348, 0.9565658544272061, 0.813225041113468, 0.5248896692352033, 0.5005267912537316, 0.5916283002269141, 0.27939443764871236, 0.12159800717365665, 0.11490191915321755, 0.12256428091708681]","[130.54526186977253, 120.60252874096935, 172.82552857326917, 173.6759154276619, 44.700142512209275, 158.28897761787184, 168.53575316611645, 169.76333748028762, 172.0405218197681, 176.5887316950555, 74.67692428811658, 77.14203504862715, 71.05588555769786]"
"[0.470358844192218, 0.8889442591765266, 0.4407172977256275, 0.9446123475444383, 0.8030885344402121, 0.4822501188248392, 0.475553078969558, 0.5935057036103222, 0.29742485572726796, 0.1182193061732582, 0.11256217327010257, 0.11653807976164529]","[136.40603045926082, 116.420876416003, 175.80387144006866, 173.37422552764522, 49.800545939952706, 157.76514849793745, 170.23782960818448, 169.58853280442435, 172.44763471166638, 176.6048148602533, 74.56661673285205, 78.19501656339948, 73.06075747861641]"
"[0.47641696777119236, 0.9340465103735169, 0.4714176078766941, 0.967085643795384, 0.8074338036168397, 0.5112854350845545, 0.482463050301874, 0.5579553252202996, 0.2873683151968448, 0.12196564421277811, 0.11740461611203205, 0.12331118667644425]","[130.7651142142388, 127.07413091833038, 173.35315281572602, 172.54237796023858, 35.800623639593226, 159.08076916752407, 170.78218803196356, 170.1387818430205, 174.247174086519, 172.95685529978812, 75.5409601338868, 76.59475728161863, 67.0286742207588]"
"[0.47283314441316643, 0.9695053713803107, 0.4533033269569994, 0.9452921466038072, 0.7740931768611576, 0.5781390087962383, 0.5509755868841091, 0.5479025585452348, 0.2670336491793311, 0.1291029919422015, 0.12168821663847236, 0.12425158527707175]","[128.19367002442183, 137.12072903090169, 172.51121461485707, 176.4050246797103, 47.267484143323244, 156.38744920874623, 170.43868645868108, 168.20010881268044, 172.16657369887722, 173.8130359284298, 73.04356203749647, 73.72627793058139, 64.2877466362354]"
"[0.569217344359716, 0.8226349114114448, 0.4980742728944044, 0.8484476039086644, 0.7654286866813329, 0.34617451563115637, 0.3337818877096301, 0.38617610545614817, 0.3456078631850449, 0.1071905181205625, 0.11311364432368755, 0.12008968492524083]","[152.6280455155933, 130.55920091448638, 172.5277751614154, 172.62430664812427, 45.17005263860744, 150.22581364989514, 167.08913300681442, 174.93493557488398, 173.4822447741065, 176.7613285544258, 71.39756714666665, 77.35571665212082, 77.09204719672458]"
"[0.49448063604631803, 0.8634221958128276, 0.4358458571464196, 0.8121284601820143, 0.6810116033706722, 0.49732152212082786, 0.47763936575044796, 0.38890847535155393, 0.29347029861901425, 0.12207997404530914, 0.10510866695472937, 0.11398131021567724]","[136.28281228503357, 149.3555828513507, 177.71322733711597, 175.65438080844547, 51.6889417872175, 153.78058318923195, 176.1146541344162, 170.22884488476774, 175.23279642921372, 174.05306810073265, 74.98970886815671, 73.12595580846659, 62.84997708324744]"
"[0.46509475128593136, 0.7899751866706117, 0.4733335877592776, 0.7779610215833856, 0.6240921052740761, 0.4153892607155265, 0.35872738290168493, 0.32370538099138496, 0.21484942090223363, 0.10887083249176213, 0.1005886998255103, 0.10011869337035319]","[134.8130550504339, 146.33962915810133, 172.1410812683087, 176.20636770119555, 64.8115285966702, 135.50157464509772, 175.49357910254776, 172.34622595862302, 168.81126269844654, 178.91599545720115, 73.65996994442017, 74.82241495477325, 67.6367539584229]"
"[0.5033945881427072, 0.7961567942289384, 0.4780960684614532, 0.8038630960984386, 0.6842232211096647, 0.4039748604850605, 0.33465440060892526, 0.3524015976933457, 0.2237964658920772, 0.11254935758279688, 0.10775070050866768, 0.1130922886625674]","[136.02051101641112, 142.48476733632532, 171.69356852504507, 171.3364295543451, 49.40208035172048, 145.88994390706705, 177.30587930860403, 173.114229603988, 172.37132039767835, 178.25170911284687, 70.54622956010293, 74.45085244462764, 69.56385993524023]"
"[0.48058206360120514, 0.7937805590361827, 0.46628653971530615, 0.8083717033675228, 0.7000494661922917, 0.3719490583136752, 0.33250245939501927, 0.3876831207978332, 0.24295552444735585, 0.1079816954309563, 0.10622362036523474, 0.1166679789274843]","[146.54246862181444, 118.95143895159758, 171.51000936142643, 170.70371545911948, 45.159560319109744, 152.3124163436538, 169.08683635318457, 172.92958281020768, 167.35437650259317, 177.9998696315511, 76.09915674696502, 78.25720729260347, 73.45084158574782]"
"[0.4428426898820991, 0.7810182115135248, 0.44669908907524764, 0.7108554246061197, 0.615714462051588, 0.5191886131352159, 0.4286860091195559, 0.3227369802919825, 0.14915776078484244, 0.10174564561526875, 0.089525398694327, 0.06907235117498679]","[137.3742986301857, 168.1222537800137, 169.38599937969457, 174.48238765269804, 88.78790600520155, 147.80419371682925, 170.6982539556211, 167.11838227151145, 174.43793841978217, 170.15263200874594, 70.92101482859083, 76.31473273733359, 68.68627611375614]"
