Distances,Angles
"[0.4361831627751118, 0.8613037188874332, 0.44616416593753394, 0.377172288034848, 0.3877101871903084, 0.4482218272760926, 0.4215413350161332, 0.11190198812073184, 0.08128126281416637, 0.10344718692911681, 0.09432758127305772, 0.11111955062158768]","[137.15534766377627, 115.58274601059784, 176.175821813227, 172.30171869217224, 26.00313277626196, 165.52380915714656, 18.782867245679995, 164.09759384358443, 33.095102783320904, 156.94448154652693, 71.75687415170061, 67.88001058106036, 67.66436648734086]"
"[0.43948827223803716, 0.8668015172353928, 0.44698374241004996, 0.3738316401367671, 0.390470909701107, 0.4517058675878802, 0.4296143959964103, 0.11323182944763109, 0.08634889775704532, 0.10355708066864622, 0.09349946495855463, 0.1095709200734046]","[132.484068485443, 115.46000489877474, 177.6445378032478, 174.1585675089026, 34.27240342707114, 161.0169965458837, 28.050303938623273, 158.10642408566832, 40.37660285693369, 149.5572820179079, 72.54725548777407, 68.56906322403697, 69.32970408724884]"
"[0.43559954365433295, 0.8599372839331124, 0.44583184224951083, 0.37858659057295757, 0.38790994399452733, 0.454137280205795, 0.4207999224035027, 0.10631039640723369, 0.07779533752510376, 0.10299623130141289, 0.0927767835911842, 0.1088763927643975]","[138.2833592943997, 107.9161821681317, 177.52306695393807, 172.51862271088297, 30.557239975622313, 161.91782008725852, 25.78885426346782, 158.93649726720767, 40.7899665550179, 151.6804157235844, 72.88264816430909, 67.81397327543885, 67.84465982310161]"
"[0.43998484144289546, 0.8723702142330747, 0.4549789564093523, 0.39198828194981156, 0.40206325184070396, 0.4526769521548838, 0.42373997003375047, 0.10583522596191855, 0.08458648577246156, 0.10397533887220858, 0.094792011514636, 0.10959080198848856]","[134.2821103509199, 118.41660983109387, 177.02344873864277, 174.6789569892263, 31.127191448796065, 164.29313155627239, 24.791986550169252, 161.88109766043598, 38.092901078132364, 152.0092905022431, 72.51928022067962, 67.40474486074243, 67.54765279642702]"
"[0.43652397791561137, 0.863323390862846, 0.44627452957229935, 0.38217199055270606, 0.3905216996707568, 0.4551491500666187, 0.4225947918532511, 0.10559377836567554, 0.07727383802675071, 0.10718699243420497, 0.09684815428744378, 0.11064369339859811]","[128.01261471782232, 129.8918988697196, 175.49479191303698, 176.93120420815288, 31.127403322430666, 164.0041887800638, 23.029036393350438, 166.29252169782004, 33.52621454399498, 159.23397326434906, 71.3383277830994, 67.01895337824519, 66.77827799914641]"
"[0.44656458056731535, 0.8670437452647549, 0.4640484083240548, 0.41684050548375035, 0.4190337272893189, 0.4408805587495475, 0.4113693191293372, 0.09961417601587629, 0.08353274459398047, 0.1086245284076174, 0.10065247884296609, 0.11243106021755524]","[133.8640925728607, 132.5382040663097, 173.8969085172578, 176.77202663233174, 36.659596451387145, 162.51025348756866, 28.656838603725348, 166.05948231056493, 35.13582097228309, 158.44173908402266, 71.93373170941852, 67.6423891134908, 66.19802034422797]"
"[0.44352914558933343, 0.8726446786484571, 0.4662584100384046, 0.4139214322885587, 0.4120125141745071, 0.4475100508114166, 0.4114074037259744, 0.10308664849233377, 0.07733201394574314, 0.10821829262483092, 0.0998392032204775, 0.11388053579769973]","[137.08944511979792, 117.2933338306741, 173.4741759426463, 175.50961284322898, 29.73112675636537, 166.80057335035468, 22.399169791584416, 167.72302528839097, 35.84264459739183, 155.09703034693396, 71.00522104024849, 66.41728102128461, 64.34481276521383]"
"[0.45495856375133337, 0.8662191020806541, 0.491928041794333, 0.4400148226133993, 0.43645874302866056, 0.425880900284039, 0.3898967291733667, 0.09822569484452857, 0.0890748297378552, 0.10804412411790723, 0.10090980746583544, 0.11030390101807566]","[133.54029014104634, 129.75941146324072, 172.54632456064448, 176.7506078850153, 51.90056502815584, 156.28879265869136, 48.2086624737012, 155.04274075624528, 63.72511605217922, 140.30208190258304, 71.69301722968369, 66.56667600020538, 67.56668188696251]"
"[0.44464252376236113, 0.8633179950568907, 0.4888812386905932, 0.4431537272030807, 0.43862572698661784, 0.42966376701341524, 0.3909086433733719, 0.09724155729716148, 0.08721276158660968, 0.10741026580197528, 0.10179096143510671, 0.11126614330611537]","[132.88116019212706, 128.19762429351633, 170.8196197327453, 176.41854717521102, 51.80533030092431, 156.88190240310686, 51.699485599144225, 153.15792111693042, 64.0477707427486, 139.34677174564567, 71.01473709682071, 66.20043333712215, 67.95086584236273]"
"[0.45127143522771757, 0.8682550219255442, 0.48783914417090907, 0.4385696404282893, 0.430845437773876, 0.4317727544506453, 0.39651147175572804, 0.09881075846552145, 0.08975212268530164, 0.10687254247482733, 0.10102027894311778, 0.1115160511361764]","[133.7277913407914, 128.24616772093722, 172.56354290521324, 176.70765100809126, 50.302312901924736, 158.11616853135277, 47.273812229509076, 154.9455510757277, 56.20981229851976, 142.890662838452, 72.06145407626076, 66.49025111166002, 67.88915654256188]"
