Distances,Angles
"[0.601677112000982, 0.9082494858793432, 0.5477701222004627, 0.34958906025161396, 0.2993615250430846, 0.431635384436975, 0.5909842422600233, 0.20803149609137764, 0.13576456735515455, 0.1378222886857366, 0.1256695058083867, 0.10601163153375676]","[157.5602307782085, 171.38673336102661, 177.89459238473677, 173.21976390622572, 125.62632224628982, 156.99892736634527, 103.20173732469124, 140.36548628496104, 112.20874285723157, 140.97494973218596, 58.108673512299184, 75.26400421655539, 94.18367892979698]"
"[0.6092913744966437, 0.8816301902917131, 0.5842372740738516, 0.3623051906235232, 0.31070378620902195, 0.41331195621563055, 0.5739856031518833, 0.2311454395543481, 0.12229509632881944, 0.12341934936523336, 0.11325085802540158, 0.09261683678864435]","[160.99053095384357, 174.4791634537183, 179.25433388063965, 172.2813658204208, 132.06578895573278, 158.061385747052, 102.7719189881435, 141.42405898836037, 108.78941813589728, 138.8204156357315, 63.24893999716675, 76.02501862965919, 92.96292582890383]"
"[0.5999482019876005, 0.8961404205277211, 0.5770659247145083, 0.36528412816287137, 0.31070386626485896, 0.4249445347460794, 0.563568820095743, 0.21683811061863156, 0.11678709848510706, 0.12045295064038049, 0.11021584093438579, 0.08805253070667454]","[161.2592331965232, 173.0782279874345, 178.1693698676838, 173.94467944976145, 130.04877707384472, 158.04964545880225, 100.24471641456549, 142.84516888236763, 106.82973078101708, 142.7045479102173, 63.643099962714594, 76.47419572602455, 89.74134473192856]"
"[0.5878692430411141, 0.8994646894731644, 0.6143866602171812, 0.3569947693809251, 0.29612743627592625, 0.4436194773756659, 0.5534333213509309, 0.2589704244131183, 0.12172222990769391, 0.12408775807597933, 0.1129811175312928, 0.0914676594006223]","[159.01420053756672, 172.183360749426, 178.09941678816665, 174.31067417110856, 137.00344976859665, 161.4088841006707, 105.47659977643904, 141.5873824894517, 113.51797127021307, 141.29884882606103, 61.01556107656165, 74.90132245671474, 89.22353700061801]"
"[0.5966093745874903, 0.9151432121253003, 0.5218507383196523, 0.37210485159584594, 0.3627116785115001, 0.46217370046159334, 0.6057423435643047, 0.16055981202161862, 0.10907595664731277, 0.12148755792307767, 0.11094912377855812, 0.08752679383358357]","[160.62366062735714, 174.47506752051225, 176.5159211952725, 173.53991629334928, 123.60993462651463, 154.76090334912112, 103.05262654704852, 137.4533836921279, 117.97156527066372, 141.45237788859757, 63.76034146263312, 77.2265345806161, 96.53809987327537]"
"[0.6021647797202926, 0.8359427778663739, 0.6651759878154068, 0.6023401677559738, 0.5335229007694652, 0.2945686740011248, 0.2719754613869888, 0.08084068825562253, 0.09102896633495089, 0.0879177868135417, 0.08258578206892904, 0.06468754611255696]","[165.3356285412946, 171.61557945490713, 174.0248187813892, 176.49360703174077, 148.3478021535761, 163.82377055943329, 139.89411977563702, 166.92964229953296, 147.44249378164673, 157.6221819986989, 77.76289448205122, 78.78109646508993, 78.54363885368163]"
"[0.599769896054877, 0.8364852053443912, 0.6725695490610887, 0.6126591856363252, 0.5343603720423843, 0.3114971174607129, 0.27757923981804106, 0.07891833227166971, 0.09350588655790038, 0.09128581861589649, 0.0845178145085345, 0.06384899642970013]","[164.98107343240025, 171.3473969685226, 173.5778316165635, 176.43828353397674, 145.95884588721682, 165.03109031191815, 134.27117265921402, 166.34994977548655, 145.2593422196105, 155.2743279323352, 78.06918582980596, 80.6817170248466, 81.15524092418558]"
"[0.6016539946758329, 0.846734849214788, 0.6764603228286692, 0.5976276907277142, 0.5099876819247368, 0.3203178503443712, 0.30655045677782455, 0.09359518416251769, 0.10535552355241554, 0.08957001698359628, 0.08485948114639807, 0.0656734365990588]","[165.97199265047558, 171.01648677165593, 175.79412314022093, 175.4377770626448, 151.25692286945682, 172.7901084501921, 141.38508100732872, 170.54743402429537, 149.67027756917724, 161.5496379540342, 74.58259620311037, 76.90798788023564, 77.20739272717492]"
"[0.5988785166992686, 0.8374320205001565, 0.6646755578870336, 0.5824766056091605, 0.49488105404941896, 0.31492265281700227, 0.30048492242769037, 0.09474299024065955, 0.10588402711805259, 0.08932936615124165, 0.08502096226769038, 0.06802860656050573]","[166.41410164109345, 165.9935596261437, 176.54228949049815, 173.58922978204956, 153.22651969842408, 170.29282556035832, 142.51616562548827, 169.80287835542876, 151.46277469788365, 160.05419985062355, 73.88212597419931, 75.41405161554893, 77.54081502385489]"
"[0.5970733519849498, 0.8316781845477799, 0.6623229655366268, 0.5835186075401593, 0.5016782076077587, 0.3157279836732272, 0.2948312806790199, 0.09210856460920498, 0.10134557817405167, 0.09245094224932915, 0.08737507812563167, 0.06925403006135547]","[165.56651435428637, 166.04434396511422, 175.7475525027542, 173.8236727023467, 152.48506584659623, 168.75307843957668, 141.25217788316505, 168.76078894936384, 149.6410458724222, 160.0199273851229, 74.22825602329567, 76.46863558027769, 79.66405229021824]"
"[0.5699794553108296, 0.8237896966400834, 0.6360763830705347, 0.5885018657024591, 0.5252068497668486, 0.40418326081123473, 0.3621052996187085, 0.0717557094019685, 0.09665603484178255, 0.08859747600108978, 0.08490712344557369, 0.06997083048888567]","[162.78356769230305, 174.07220818828583, 174.180706859669, 178.30542246646615, 140.37112948585803, 162.50479370647545, 136.39478312313457, 165.0371191125505, 152.0572179983122, 160.10923485542708, 71.26838694861038, 74.44776733464631, 75.52615343870893]"
