Distances,Angles
"[0.4838719680568294, 0.8035483440554932, 0.840704245771045, 0.7856362452065627, 0.6770705527631825, 0.360707353719982, 0.08983535115274226, 0.09329293955588543, 0.14272284745912056, 0.09096456341731177, 0.08205619834043991, 0.09619517464771603]","[129.0697386034399, 152.31133868009647, 169.11701806533978, 178.67984597780116, 170.81603402315878, 178.49229690838246, 172.58138473654122, 177.4981916093442, 174.8359219086046, 176.9705231545792, 77.81915879959115, 65.53019327664981, 61.94835297857216]"
"[0.48607435098239865, 0.8008207347978357, 0.8363796390875224, 0.7827193561614151, 0.6732525426455787, 0.356677659744898, 0.09139135161659419, 0.0930565762819536, 0.14199463761583073, 0.09172603369155122, 0.0810736830560014, 0.09515855433043652]","[129.0930391921739, 153.33875965668298, 169.31634710957627, 178.62994374239364, 171.3874045646442, 178.23142046944614, 172.7775424029401, 177.16025908867655, 174.8845479662154, 176.48763378443374, 77.3183093150695, 64.9710529872175, 60.37495482493714]"
"[0.47911461905550323, 0.7949419180814943, 0.8305891931295812, 0.7835955723062014, 0.6780305382585785, 0.35029553394191076, 0.09450942225492345, 0.08645297898082865, 0.1346972066352319, 0.0921754379360589, 0.08144051640011081, 0.09546533047919492]","[127.96514408229852, 150.4828781225916, 168.64536462148644, 178.72916518737804, 171.14903960427478, 179.1166916759474, 172.75357150077994, 177.42519983908898, 175.41610338436598, 177.24826772537818, 77.00797386482962, 64.8531721134318, 60.40091402856264]"
"[0.42205292147584, 0.8362630637005212, 0.8676793249734387, 0.8139318852275351, 0.6122644318156705, 0.41421055145690455, 0.07800639892060376, 0.06967086880620912, 0.24141134559682828, 0.04893031303879276, 0.07410242400747831, 0.1001034549132616]","[170.5181255689933, 96.49237867311207, 162.91365797847266, 178.55932833607147, 167.2842510010354, 176.51391892701886, 172.40666677365758, 175.05850925492192, 170.11581825145424, 174.52907985176904, 65.50637801510568, 37.635165758546464, 29.21705485464847]"
"[0.4555262614572254, 0.8011469181209468, 0.8281004552680188, 0.7790393553212089, 0.6451803485114742, 0.38608841878664835, 0.0943974696388926, 0.08740164666172874, 0.15923825884215537, 0.09503745261641229, 0.08269483511147357, 0.09266052052292303]","[128.08176842212472, 148.98436424973826, 164.68883247399623, 179.66274386760716, 164.77908119085407, 177.46875337841678, 167.3720592067291, 178.72258679783042, 174.5500171694169, 175.5514927128966, 81.58279560257202, 67.7526703777348, 59.15371517769305]"
"[0.4542735209502745, 0.7949137861042147, 0.819708545638748, 0.7536942704348488, 0.6432782922591765, 0.3922339023305092, 0.09263869512548573, 0.10208351672337247, 0.14052894008619649, 0.09990524077017662, 0.08384263030147057, 0.0943910747322719]","[126.5463504881079, 154.18643730117518, 172.41741243001695, 178.96309506969024, 172.56534176546495, 178.69161476127, 170.74618027584071, 177.1719082390826, 173.9369005485446, 175.80430523728958, 78.91342849835331, 67.2550173397796, 60.946807407370386]"
"[0.44974938386245294, 0.7907582448420621, 0.8154533138566278, 0.7484815610777109, 0.6422736108690575, 0.3917880899504413, 0.08882423829051202, 0.10119512006163169, 0.1385663547527843, 0.10033387123647462, 0.08246809477751031, 0.09226016290971918]","[126.19534313273716, 155.6378893059667, 172.60892899791585, 178.0604235320275, 172.45202944162278, 176.68718985014337, 171.36057917345457, 176.59462141241244, 175.55061295969531, 175.48104000889026, 79.16305610258999, 67.95819788493439, 60.412423483780046]"
"[0.4882525087329543, 0.804707406860185, 0.842759960583161, 0.7937590015249238, 0.7022013065429697, 0.3393744301558333, 0.0909776231276823, 0.08676289461426429, 0.1154114600823348, 0.09182605253040978, 0.07935808797936976, 0.09236701752618359]","[130.92905457375488, 149.39711237210997, 168.9040838065101, 176.02203728920824, 172.02940162853116, 175.55316148969848, 174.7881166841146, 173.37373755373716, 177.39183320334902, 175.1256176766621, 79.0547890441961, 68.59481897025054, 63.84829462698447]"
"[0.46860262434626143, 0.8149325814433643, 0.8607339841036026, 0.801221719642756, 0.6976655619866569, 0.37876643921592756, 0.1029566713906487, 0.09908829846720173, 0.1420686270165152, 0.1006250722775973, 0.08856147472080676, 0.09716092102333677]","[134.03137366914737, 132.46145418144366, 166.7096037759513, 177.60317931551918, 165.96130072049587, 178.2446093426519, 163.59324970374763, 177.1797650744551, 172.81108733770586, 178.88814573773334, 78.96101182353344, 68.210660809158, 64.16223239288014]"
"[0.45758999303940284, 0.8186094170818298, 0.8609148754647669, 0.8051378659945337, 0.6990993866155807, 0.3880956405356794, 0.10177831270623912, 0.09738794326227831, 0.14426898783862216, 0.10012760987614189, 0.0878176973430444, 0.09743597957101657]","[132.46456777236128, 136.98941896931882, 168.68001444328678, 178.17981497905365, 167.78561956640306, 178.82196053150224, 165.70786806513402, 177.49675453079797, 173.64037920193672, 179.42187692380517, 78.81592527914489, 67.74392988368771, 62.734746353826054]"
"[0.4756563408595982, 0.8262063315168268, 0.8611914906966776, 0.8008640527376828, 0.6988548889025832, 0.3886287260927068, 0.09987392316456928, 0.10076859079045661, 0.14124087161055335, 0.10086370204834286, 0.08844412602035805, 0.09465351130772867]","[133.93476665628458, 138.80787649943764, 167.81447034846403, 177.57925692762225, 166.202429372469, 178.54815323230125, 164.3503271926577, 177.8202377479913, 173.13078430359087, 179.25904271970364, 77.0160377200524, 67.1801446142133, 63.714143560446054]"
"[0.46702447459562935, 0.811339820326922, 0.8628849712597869, 0.8118797126203614, 0.702522377028348, 0.36345417505672295, 0.09892177202306539, 0.10053209665259222, 0.14108224221753465, 0.09847854357916629, 0.08735684679188217, 0.09717739339900566]","[133.24245342654038, 135.75729844661166, 166.99070188575695, 177.77134255929917, 167.45819835698688, 178.4761708615636, 166.94259221460825, 176.59793906239224, 175.4139836726025, 179.168984937916, 80.35004875939767, 67.50559350780019, 62.024741096196436]"
"[0.47251357605955885, 0.81473520267722, 0.8646282722096785, 0.8144317812638625, 0.708677758448655, 0.36099986834293096, 0.1005860623907874, 0.10385119209342886, 0.1362218640410477, 0.09932670417312503, 0.08847186375254715, 0.09752100524808342]","[134.0873467534128, 136.38547213397257, 167.32318856324207, 177.78799385066276, 167.78341638990972, 178.48066151698166, 167.76149203205182, 176.51567160722672, 175.61681460020557, 178.83453774644832, 79.80214363231262, 67.48209466823555, 62.466527674617915]"
"[0.48955118067629555, 0.833183912380012, 0.8661967907707567, 0.8105660209249351, 0.6996220613410068, 0.3988363210472195, 0.10331151671315798, 0.10875713883047657, 0.15302253799074642, 0.10833395741600015, 0.09336685878021393, 0.10111957026587465]","[130.21136349615517, 140.6820390514856, 168.30421612675278, 178.3692409211276, 169.1327364186538, 179.07497271057954, 168.64197174341288, 176.65890177313395, 175.2921310438681, 179.5281693348056, 77.30305223135966, 69.89068017053738, 68.10494768906497]"
"[0.49328331749532706, 0.8493270754051474, 0.8810266060567756, 0.8182299943510657, 0.7005445701436197, 0.41070642825011383, 0.10921069688474119, 0.11137429674718834, 0.15600123747089403, 0.10778131955077322, 0.09473714445344769, 0.10217910004797878]","[131.0926338936512, 139.7847000852361, 167.3641573064064, 178.68906176687435, 167.982718821753, 179.30043258205268, 169.02094211737878, 177.02755207055472, 175.99962959571462, 179.46941214738112, 76.15109196028162, 67.34471086307322, 64.55813798036877]"
"[0.48707062979680804, 0.8311741571785216, 0.8682499522992427, 0.8163348248149785, 0.7031112271005492, 0.38990709882767904, 0.10581596104209613, 0.10977443105688896, 0.14960390303939244, 0.1057491229324345, 0.09240896944248883, 0.1009134613030686]","[131.59597367799964, 138.2293314619625, 167.8319987192969, 177.99093736656386, 168.8797803412213, 178.65425235080156, 169.78782809693956, 175.7764702992043, 178.1643549531538, 178.0648898929464, 78.3959787083948, 68.67584241442964, 65.8478544176141]"
