Distances,Angles
"[0.605666369590988, 0.5095178654578051, 0.40793137959035686, 0.3487526014302495, 0.8860421815766742, 0.1536438292575332, 0.12595645284941465, 0.11122940393717476, 0.567864169419964, 0.13830074859941793, 0.12679053505631732, 0.13240005000573407]","[135.49740329987162, 119.66383008401291, 39.26634007714545, 165.63021421822145, 47.364775731186434, 162.78825061434412, 41.260612222810344, 161.49531283888055, 169.1526744227747, 171.0079877901961, 67.01840235293123, 71.69390137171364, 81.07343049027608]"
"[0.5846885199993104, 0.5020587269037607, 0.3980953853263406, 0.338141679994953, 0.8836696969231136, 0.12996129846175175, 0.13184074207108265, 0.1167058461324675, 0.5692422728021409, 0.13009053128383846, 0.12500820454697012, 0.13064096553720606]","[139.0843818445212, 108.08999994838123, 32.79337624488802, 165.35310852003875, 43.58341622299849, 163.1164205817368, 39.77715828532931, 160.27509198147865, 168.8795535403593, 170.66753605316745, 67.40046614327534, 72.16780386517866, 83.91242078335128]"
"[0.5767791994646121, 0.4978401692050312, 0.3881181229567848, 0.31781556410864736, 0.8801085401829846, 0.13363850754429904, 0.1425172263052022, 0.11365623933859718, 0.5861607294462681, 0.13346223381446326, 0.12795753622321512, 0.1327166853279368]","[137.8595398861485, 109.33450788310063, 32.21365043804702, 166.8020278178427, 45.16370508199096, 160.7152248033327, 42.143040089972814, 159.52558395043076, 168.1950907496342, 169.8030979885266, 67.33198874716102, 72.07319330204541, 82.29535154467328]"
"[0.603282971628117, 0.5224499072850042, 0.4340822497183427, 0.35138867803101026, 0.8907378761528808, 0.13893017871261407, 0.11962831801341912, 0.1325739381688834, 0.569249535205958, 0.13597575592161748, 0.12623679150518582, 0.13537964490902712]","[134.5870656459177, 113.26529628659836, 42.350139282276906, 166.83849429358958, 52.81018240023753, 162.8207084294218, 45.49782101624947, 158.42120156439873, 165.18652679441269, 169.10690477313952, 68.24711703599925, 69.7144942869272, 78.94076364860318]"
"[0.5740505339688537, 0.44929266318841005, 0.37399825851075863, 0.33049571136009526, 0.8409030623990537, 0.17243672915553665, 0.10766090684312325, 0.10151491117852773, 0.5365872230467721, 0.11876164850671231, 0.1129599394252796, 0.11955119895173301]","[135.49589215807913, 118.56269309154605, 37.740957726568, 164.8780155381907, 46.30931333438789, 162.82181293047338, 38.66619692013235, 161.83593292912272, 171.2874978626021, 171.32507983295662, 69.95957082004773, 77.30247340862672, 85.95912260558605]"
"[0.5623310143612581, 0.4431598189389117, 0.3685687024966458, 0.3250067606120546, 0.838813669687988, 0.15615207055331598, 0.1068994429913491, 0.09919922812100399, 0.5361370914385155, 0.11752716047969908, 0.1120552789091103, 0.11907784815205355]","[137.14064533913447, 112.91333893979407, 34.43294998382078, 166.37472100494628, 44.41273093387407, 163.10283446618993, 37.80277525201833, 162.14266028221272, 171.93468992464065, 171.88584907289763, 69.9766453937716, 77.06710613674309, 85.80192724174489]"
"[0.579359288812443, 0.4599792162039479, 0.38095274783741395, 0.3361250791470144, 0.8431768249947739, 0.1650058850978632, 0.1128117046952539, 0.10304726011757444, 0.5324611593828573, 0.12026045735569746, 0.11292762292784111, 0.11791695991080431]","[137.35017050354625, 115.6782874733201, 39.09784864654257, 165.82666665812965, 47.72225153962977, 162.95702498792713, 38.45594747955539, 162.11118953027545, 170.3538473560002, 171.77459153341883, 69.27379010109983, 76.18561522487244, 84.53426992972081]"
"[0.5794213561875374, 0.45629569139664566, 0.3768442654677792, 0.33312962165613225, 0.8470004987606088, 0.16674023674374078, 0.1113317436127013, 0.10203973506845894, 0.5385159692566145, 0.1218686292668925, 0.11428545114496358, 0.11942440463092399]","[134.92425029215173, 122.36096342344774, 39.52284333244341, 165.45212343990713, 46.668167333144545, 163.50414116085267, 37.74002054361681, 162.7105752119737, 170.4832159669993, 171.9285662427323, 68.40929547848825, 75.86908292612009, 84.47249379379875]"
"[0.5722626373400765, 0.4496276480920626, 0.3690917587465385, 0.33162446275699436, 0.8445922382606623, 0.16919466428008506, 0.1222309068957996, 0.08727524704378631, 0.5430886970372406, 0.12060950668815416, 0.11478290878222426, 0.1198899513356915]","[135.10285249036545, 121.49362315855264, 32.120081986597306, 166.15089073058758, 44.05189038805157, 163.1887547054174, 40.47552302513656, 161.47786185090968, 173.08269666686888, 171.47281629798226, 67.44767554819794, 76.42176872545794, 85.99416099112265]"
"[0.5804264866786814, 0.4214130170068319, 0.3522934417175402, 0.30378204021741045, 0.7925813050385585, 0.19231593123217167, 0.11342155178259213, 0.08695816850531204, 0.5056498373693894, 0.10933954868136227, 0.10491049984169297, 0.10822972384413741]","[144.87650594565565, 115.58542458456486, 34.68611991118467, 166.6911892757017, 47.26060086904845, 162.9676138139694, 39.01184502169959, 161.89457017654442, 170.3944720910661, 172.58275286406052, 67.89189442184046, 75.61176835826187, 83.64803940803817]"
