Distances,Angles
"[0.5728972527412126, 0.7785682852970686, 0.7986313968017832, 0.2525330375164053, 0.20926125770264867, 0.21662091802637823, 0.19924312611198178, 0.5674447558084609, 0.08745831309702028, 0.1004967196979176, 0.09806070598452211, 0.10710719331648708]","[150.95872081105858, 168.20853849294744, 174.81059801199206, 175.16306870159846, 178.03055836204035, 170.86630238108364, 49.3718182111421, 157.53414058708427, 61.863725249353024, 159.48337702834442, 65.79145958291672, 55.386008890235686, 54.79981613440355]"
"[0.5677987380974603, 0.7742698589698633, 0.7984547029378841, 0.2546767633160178, 0.2118626792834712, 0.2199247946614372, 0.19195868573488087, 0.5638149566300793, 0.09050580413785997, 0.10023167611373678, 0.09890927527175578, 0.10846598263600463]","[151.10251523160272, 170.40762663001948, 173.55037981300435, 175.95338501756788, 177.75133678093061, 171.41053785536835, 47.24942005093917, 157.97596144930696, 61.16350189204978, 159.63669192852788, 66.82563635057684, 55.871179600838154, 55.4141929921041]"
"[0.5799004646954228, 0.782357529297867, 0.7873246096893963, 0.23824169030763748, 0.20710300589223044, 0.22149253676297678, 0.2045826125435959, 0.5720694297263544, 0.07513135009055656, 0.10336606706336923, 0.09951616155980009, 0.10592065642450603]","[151.29932181906284, 165.06049863944872, 174.25548076488877, 173.47317002281784, 178.39205816441049, 170.43857747821897, 52.048687918438105, 156.09053902330814, 61.93408688881877, 157.55228682718914, 64.88274132734959, 55.07072200126239, 56.31677324184549]"
"[0.5717643153872571, 0.7765160269714869, 0.7863883387813719, 0.23892518038992228, 0.21069410110297002, 0.22121910733435698, 0.20322060934770475, 0.5751242696953445, 0.07243500341633001, 0.10124993180056265, 0.0981104301632844, 0.101893735769748]","[152.41218804990442, 161.39808619554762, 173.70454751583284, 174.6895167398831, 179.27420811784881, 170.30558709396152, 54.441547961230036, 155.34761173658745, 65.7893666866477, 156.63739129015, 64.9455034246873, 56.45378177463395, 59.064740463534754]"
"[0.5751712640522454, 0.7818932269172061, 0.78820816055852, 0.2388915367655873, 0.20622828783000519, 0.22499321450900567, 0.20517668509348985, 0.5715205934959888, 0.07851933431646878, 0.10394999875992418, 0.099824114439788, 0.10447939081668045]","[151.55512263647927, 162.58614843354763, 174.00865416235928, 174.37590761292356, 179.34187279091358, 170.28568915620778, 54.10481987869906, 155.2447827185478, 65.11545417474423, 157.08994529703892, 64.62564356803601, 55.58365934535819, 57.82596261443798]"
"[0.5886623074280617, 0.8312111240181664, 0.8648271310512401, 0.23524224074595654, 0.2198097571065554, 0.2451868325319917, 0.163038534318677, 0.6751017390486875, 0.0782319216385001, 0.10870929513284315, 0.10783193293449589, 0.11726167254396615]","[147.93853669825634, 175.2401349130232, 173.36099504387536, 174.995263792406, 175.4210223837945, 169.5879217686797, 54.53332898052947, 157.87787263702643, 63.18705244321644, 157.79328336513205, 65.56482134163437, 58.94286023078867, 62.60620708787547]"
"[0.5972960905584791, 0.8136644024450295, 0.8445277043920166, 0.2750207059338511, 0.22561411450729282, 0.22551721346962048, 0.19390885810397498, 0.5903647590681025, 0.07835770003854059, 0.09927443483573399, 0.10458928110186658, 0.11241776397776979]","[151.833187623344, 166.13603410043453, 175.21150703848474, 176.89240998871426, 177.76990994748348, 169.663066454366, 53.45650815398765, 154.37201364461794, 65.31791487453351, 158.12872228436612, 68.55288575984194, 56.41099681127991, 59.476975397633225]"
"[0.6019175133569801, 0.8187790663708159, 0.8385929831016412, 0.26857932830006914, 0.2213160193902069, 0.22785234899275433, 0.19436867332239427, 0.5888591300715944, 0.08120280648174978, 0.10128806993281646, 0.10404800224534577, 0.11101556975853567]","[151.32920211842938, 171.0102006970422, 175.34173026071392, 176.4452221485386, 178.2643338372677, 170.2066510691452, 53.08414571996895, 155.29968609463944, 63.544928876390685, 159.01607407734897, 67.64314414591985, 55.18530759828588, 57.89079612122756]"
"[0.6064704014862992, 0.818335909509202, 0.8327773306823176, 0.26237987230826926, 0.22256966592789945, 0.2195407707263648, 0.19693764278596437, 0.5917826353179778, 0.07995658502698831, 0.1058618985668782, 0.10477775907575877, 0.11070205319166183]","[152.81397538831573, 170.28147148621437, 174.88780074931637, 176.99046334962347, 179.25584898287022, 169.73229648101082, 57.92236511018334, 154.0914697777669, 64.05301836178417, 158.364927715927, 65.41913046538662, 53.719695717954494, 56.47307325370806]"
"[0.5964965726462175, 0.8267506555888361, 0.839663978992076, 0.25979657526854333, 0.22116740641389895, 0.2362982670638032, 0.19374342410442355, 0.6031460993477571, 0.0795833839347416, 0.10590085585035033, 0.10513795501114137, 0.10923641883913167]","[151.92384287708256, 169.23650306735288, 175.0708019765658, 176.2696295925182, 179.4182038673732, 168.8428043574449, 58.057519735075374, 153.95360536626575, 64.18877113499904, 157.22938100432202, 66.71700695725647, 55.705491568823085, 58.09006569852094]"
