Distances,Angles
"[0.474611947116934, 0.8380774433730243, 0.8401532495156857, 0.8276541600527989, 0.4201403263981216, 0.46915216610650295, 0.19222414628561024, 0.22309133756119776, 0.4130988086181884, 0.11294392148510912, 0.10307954531107949, 0.10623849021859516]","[133.6181846577311, 155.46484330937938, 176.17495683904073, 177.78830744910024, 173.3851177458661, 177.63311506366566, 161.93177903317644, 171.423207290398, 60.95491444306558, 146.87368322475257, 76.40203726028247, 71.08965407089167, 63.717176377616134]"
"[0.4778571204853536, 0.8380083406648441, 0.8412624179919553, 0.8377732126895707, 0.4237468858172323, 0.4658458821361606, 0.20158094967221726, 0.23570788465144987, 0.4195178450025707, 0.11490656258270936, 0.10172204256812967, 0.10354054099102628]","[133.14865072278835, 155.15687353493817, 177.65196061690386, 178.51335824346285, 175.4547437489061, 175.49496063556003, 163.08762256410472, 172.31128102748914, 64.30649920377682, 146.49675842226245, 76.08108253228812, 70.60348094394874, 61.49573810878512]"
"[0.480449831271975, 0.8483080082274899, 0.8419068313409137, 0.8297929343867295, 0.42162661550950176, 0.4880974811024054, 0.19956414754802454, 0.2167804158879856, 0.41107981150037026, 0.11447325449826286, 0.10152945748411656, 0.10398671767821907]","[131.0103535895569, 160.2021795685386, 176.54320994399131, 178.37786442486217, 174.4028904179741, 175.43663153719694, 164.79112255620893, 171.31070482273617, 55.70137603271777, 151.6981081607992, 75.79940415693812, 69.54503008151312, 57.59383835472624]"
"[0.42689719101922247, 0.8392018753736706, 0.8410130637896013, 0.8279057284583143, 0.4237276976788538, 0.5270142328133222, 0.19266156824743835, 0.19205114647844812, 0.4144581049260259, 0.1155763364546514, 0.09711676332494773, 0.10576198525287071]","[118.64278083319708, 160.84834208964114, 174.53936814687626, 176.101576650945, 171.20464815427923, 176.94349613816576, 168.89396845960528, 173.9383408587243, 68.02858520958014, 153.6829345893437, 79.81024265131458, 67.99163936535413, 57.64881483939177]"
"[0.4388283432025864, 0.8717389978916892, 0.8546567816387486, 0.8355435712663009, 0.4159785074282283, 0.5593352976194519, 0.1944504793096283, 0.22812795657225227, 0.42708500850938486, 0.11691015101800668, 0.09939073568763958, 0.10830933696709763]","[120.19690697414067, 159.55564973001015, 176.03250743878377, 177.0023981630449, 172.03865427783055, 176.966665532816, 169.37264805876242, 172.7735651970288, 52.825869254916185, 159.0486393113664, 79.2493367144552, 68.55213566155406, 55.68840776395158]"
"[0.44541750945781444, 0.8818152234550806, 0.8658055533193086, 0.8522731058841299, 0.4349348868869833, 0.5571338572223612, 0.19765987175593622, 0.22860174972701572, 0.4241319755581361, 0.11691511395717695, 0.10098854614738034, 0.11274298826680608]","[121.76183056825496, 156.27120015187595, 174.8813649030517, 177.11288943362445, 169.9492705566516, 179.08368541741382, 167.87698815109982, 173.8715742463948, 61.91724439551827, 153.51479762067618, 79.8674517695122, 67.36227118354789, 55.050289963162164]"
"[0.43549698053655195, 0.881904160584207, 0.8640192770181911, 0.8476791727905952, 0.4246709846703128, 0.569033813350396, 0.19893999584545094, 0.22237590587144257, 0.42796281602469777, 0.11496223390981504, 0.09988559878899543, 0.1133417342484623]","[120.69956344984026, 157.41784301559832, 174.73151413339846, 176.69090695625962, 168.94851751496597, 178.86269423120075, 166.44371967629615, 172.87782115949648, 56.00686413996671, 154.6416406046552, 79.5322857072478, 67.57098419605504, 53.544763172329745]"
"[0.43372324390893036, 0.8758078829345447, 0.8534453776784454, 0.8392190626925752, 0.4253355745005509, 0.5711318577212802, 0.19620981937091783, 0.2176007797469143, 0.42198190345992137, 0.11799849872059702, 0.1007687141616186, 0.11137203648126626]","[118.9724336181937, 158.62856021645194, 174.65296083602712, 176.6529497171283, 169.46038419790867, 178.01462280333368, 168.4487024804997, 173.93792466945737, 59.85655115940635, 156.97422568044527, 78.64929365555807, 66.96864761587233, 55.72983852400481]"
"[0.4214613957043233, 0.8100238680528207, 0.8210085099186741, 0.8163671230182796, 0.3092869309977799, 0.4935348439407471, 0.15117650159853613, 0.19794996566482725, 0.5169806998068452, 0.10650942317279243, 0.09826563276793752, 0.10842186595166746]","[124.4342264552814, 158.18478294085645, 176.0206412772755, 177.7960502873978, 172.70650940649773, 173.17063374169362, 166.80901521062228, 167.27344926753952, 45.621613555306006, 161.91060338947926, 76.31651811138703, 68.10253375831542, 53.29646722532537]"
"[0.4363448131902121, 0.8020886142590902, 0.8169854993499843, 0.8224316882755827, 0.307182621144891, 0.46429655878084464, 0.1525178849420257, 0.2081840780335263, 0.5259137158966579, 0.10354704204062748, 0.09920350784952103, 0.10973939161904676]","[128.31687541675885, 157.17113919847156, 176.67156187549713, 178.82629489099727, 172.6231122049581, 175.91272920242446, 166.1809591417924, 168.21426720280047, 50.92040152652666, 161.2503789074443, 75.4120849772903, 67.30598993358558, 55.24918825125591]"
"[0.4277782065298287, 0.8156144473633679, 0.8279646053145862, 0.831821561987897, 0.3125439634192617, 0.4875206160067976, 0.15018629787994633, 0.20587470442614766, 0.5262910954597281, 0.10659511205560714, 0.09907881602617268, 0.11063760463953413]","[125.7910937905584, 149.06165774036214, 176.08107612522116, 179.3420813803573, 172.06129449407368, 175.43102720280686, 166.8499273966686, 168.91588188181458, 50.50353300393784, 159.64163239016875, 75.89832106930405, 65.78316659939802, 52.21630960311522]"
"[0.4488012399012621, 0.8027673450130881, 0.7838262418908309, 0.790995474473805, 0.32226650339145374, 0.5106225638529951, 0.17025361506894865, 0.2328615249764265, 0.4866874154987388, 0.11131605943330167, 0.10365574655286332, 0.11020473375261879]","[130.68014529636028, 158.93601084165132, 176.14169822898927, 177.35376741665473, 168.23629976421307, 172.54786569148885, 157.4302370801935, 168.35422309968158, 67.30441470121819, 165.4402992111711, 72.82813017507078, 65.18314545599883, 57.80053917684726]"
