Distances,Angles
"[0.5160979117867996, 0.7817721009084148, 0.3826415210671772, 0.3295603952934589, 0.298832285499409, 0.2780682564874117, 0.43862155510940687, 0.07459237213324359, 0.06474828413506213, 0.12663087422113112, 0.1167934283893014, 0.09585241428179689]","[149.8198958373668, 168.8104313870435, 130.43865465035708, 147.01313710181438, 85.84944373191941, 140.35826848668032, 85.61851058999999, 135.18425452339446, 95.5423654584549, 129.96950628904003, 55.7363327070855, 58.706543371675515, 59.180345462995696]"
"[0.515788302110261, 0.7809513687806877, 0.3890537423761239, 0.34408326034907377, 0.3157920075140313, 0.2836786159543415, 0.4277778212368086, 0.07253325278087229, 0.06857898785758637, 0.1275097489467927, 0.12014037940218683, 0.10101659387408449]","[144.39755730799354, 170.3522379058229, 134.39245564400494, 145.23495459295754, 83.33056484969616, 140.71801165577205, 84.60656842716934, 135.12073767732858, 88.96017133898674, 132.72375102062574, 55.677031641312915, 58.661228750947046, 58.79415989313912]"
"[0.5122784590548809, 0.7924299372590163, 0.4139010729783719, 0.35979257079953014, 0.33512211793276564, 0.29810542205289914, 0.41816639689417184, 0.07408055046886036, 0.0717833600407045, 0.1264147784067259, 0.12033053333996133, 0.10217179589095332]","[143.2621505575545, 169.3687251862737, 133.2004944741902, 144.63260731267331, 84.30183404545436, 142.71955235928928, 80.24863972315771, 137.84922388585338, 82.29907206848834, 134.40217286895938, 55.75437212645222, 59.00427005273279, 58.18081308433004]"
"[0.5295380552991342, 0.8095282217003007, 0.4206495086658054, 0.36674318419695096, 0.33902938873252664, 0.2888877852563208, 0.43855979340233625, 0.06961017605469204, 0.07696176065691358, 0.12671384452221282, 0.11745754893044104, 0.09418762021008446]","[149.99273218949133, 171.74904300782492, 133.08005140480864, 148.7470023536684, 91.44516306992392, 143.47376167767496, 87.58560309894477, 139.2123468897783, 98.06186202347763, 131.2641426313693, 57.944276329805085, 62.29975439618273, 63.24639846811983]"
"[0.5397921575382543, 0.7262846104073408, 0.44638154837197086, 0.36959994421929016, 0.3236347138458762, 0.194377381965438, 0.3405973473463623, 0.1034157909411164, 0.07901335736401965, 0.12198378581838581, 0.11144984508118376, 0.09678166699141987]","[151.5734040897192, 170.8449640861164, 137.45299193014418, 150.78504563827718, 101.4488382113054, 137.76166565660657, 108.03043003908402, 131.52179198285526, 121.41836936793538, 125.32548509575129, 58.79350346999715, 58.70114958767464, 58.013038620142424]"
"[0.5587719674870418, 0.7590816119525938, 0.4773826072048626, 0.4053110533301368, 0.35087020520250084, 0.2189735949546534, 0.3477444814730153, 0.09243665751493585, 0.08820860925416764, 0.13258877955241696, 0.1169336871169551, 0.09486274376389256]","[151.98115346347188, 171.46848004150584, 132.69017048341505, 145.90717347334973, 102.15972755503542, 138.27933029507747, 106.33673532289117, 136.88465619366772, 119.07712274970713, 132.08228733205442, 58.151473937856046, 61.88986709257202, 68.51335650758884]"
"[0.5776346632694136, 0.7834833242889175, 0.464124490885351, 0.41180666077384964, 0.37685588792391644, 0.2212625015681089, 0.3723365358261963, 0.08235133795039869, 0.08382046626574484, 0.13829645041122368, 0.12064463486378613, 0.09110401693800234]","[152.7094220227263, 165.1801959600986, 133.56859099546173, 149.7377596055132, 101.17883421801486, 135.88917511286067, 104.33886846099733, 138.37091383347445, 121.95544011148975, 133.15503195898816, 59.088180451655575, 66.6553685036526, 75.85695061911697]"
"[0.554722690799334, 0.7454898132060999, 0.442914869666705, 0.3885780483815303, 0.3475687509375821, 0.19254530596356093, 0.3617669700330733, 0.07887290164325694, 0.07450573660283073, 0.12303229856112341, 0.10844258784118707, 0.08851913835383245]","[154.41198609787227, 170.09466825838385, 132.26524262225615, 141.58930990632734, 102.46544899713722, 135.20711449166782, 102.76231772355025, 132.80602266067706, 115.6092191803199, 124.42860157196259, 59.68419635285687, 61.733885054111965, 63.02281786138009]"
"[0.5880373997776166, 0.826856186497416, 0.3851950906874967, 0.33038738890909325, 0.3230669244498399, 0.2528101107096801, 0.44629708901139015, 0.10555989120960453, 0.10663829672168335, 0.15629999259605637, 0.14800282464276385, 0.14745693774141744]","[128.36725532973645, 168.97695416468494, 122.29531454783566, 124.12978127005957, 46.710965546353684, 122.96146052127439, 52.3296525863461, 113.2161684875202, 45.56425760358886, 126.20372541848482, 56.29746208263127, 61.29139524349059, 65.36749232250489]"
"[0.573979396641129, 0.8059473166679011, 0.3853345151608344, 0.3226808690177649, 0.3130383048228699, 0.23840965556871607, 0.42525284532077223, 0.10937159810331797, 0.10968515115237128, 0.15510655527352465, 0.14740278569780987, 0.14739935136232168]","[126.52565555015109, 170.0961940129121, 117.52883751418976, 124.75590805147311, 45.90733150804009, 120.01817560272443, 54.69107218490605, 108.88877081593992, 48.736739114552655, 124.09042172862546, 54.807486075634536, 60.033419275074856, 65.0630391059078]"
