Distances,Angles
"[0.4712474004035632, 0.8752041864021664, 0.8641670192219221, 0.815248325383409, 0.7247604719261477, 0.5295565907689417, 0.20231022030240411, 0.195358824697045, 0.226499098852598, 0.11657839980905636, 0.10142630328412422, 0.11277099420716885]","[130.49910132071707, 137.93082977742773, 174.0754204693274, 178.67097515214365, 178.7293831763201, 178.11396308699898, 170.83265683673324, 174.2220985193177, 172.94312017522077, 173.77909242304457, 78.85482144998417, 69.21567223693538, 64.29226673443256]"
"[0.4569201141325161, 0.8619583920615435, 0.852706603988609, 0.8063408433226681, 0.7097997180229348, 0.5310612982800269, 0.19776089685749373, 0.19700247652453878, 0.23463801850910476, 0.11724609907530482, 0.09906363577672321, 0.11610164760364411]","[128.42733148131487, 140.15697982471718, 175.72412577240587, 179.45632213722863, 177.703355389336, 178.56287292467138, 169.52162953059172, 174.62343051749298, 173.6492309063629, 174.29551280447762, 79.67553080301347, 68.64959473980053, 61.78456168428707]"
"[0.47050370309135525, 0.8586896369651617, 0.8575979995384989, 0.8161992524803804, 0.7287085327570921, 0.49226849057829447, 0.19755282578835692, 0.19133172580641444, 0.21786057258838126, 0.11414761664857546, 0.09934078678696477, 0.11221268442520049]","[129.7137770836902, 135.4036674759634, 174.33515288031776, 177.1553248844844, 175.68463164571088, 174.98715898072115, 168.9596317769666, 172.52197354670267, 173.15705353059965, 174.44797395029192, 80.57489161768507, 70.48216404471104, 65.60481702647257]"
"[0.4704172149111957, 0.8784493336608932, 0.8655843725439728, 0.8244997557270528, 0.7281322500030205, 0.5133454289197065, 0.18585145344318554, 0.1851206954532082, 0.23089970947922636, 0.11445687156652537, 0.0983780865953256, 0.11207236635613299]","[127.98223448593731, 146.62519122358586, 173.5846935729967, 178.00295739747722, 178.1446660759628, 177.9058043651424, 171.5368485108396, 175.4033192010965, 173.89642816685677, 173.74887290380642, 79.38912580776658, 68.99994818027662, 62.09116734380426]"
"[0.4899452074135672, 0.8556166449145814, 0.8576270401997325, 0.8132342619023154, 0.7368965438103745, 0.48638292635533337, 0.2020777068871058, 0.1846155006819065, 0.21360251567892108, 0.1135042196798746, 0.09910890972380274, 0.10745750097934258]","[132.76683345102998, 136.01905649011687, 175.36437573523324, 179.7718284398622, 177.83910739957864, 177.54503360961039, 169.4916846906631, 172.23548755710095, 173.65662308530148, 173.34031513062175, 79.9676926546163, 71.2850840031083, 68.4666131433648]"
"[0.6471609479399534, 0.8783516693923854, 0.9102380560573201, 0.8776512673265958, 0.7695720471298998, 0.46882627239471464, 0.19492402997078714, 0.16641368058774542, 0.22890204085390473, 0.1092138850663252, 0.10193623123592957, 0.1127396596281057]","[171.0492236150531, 168.6691623765279, 173.46853389665813, 177.07934269596487, 173.7858761806192, 176.97595731882845, 173.58854856007633, 177.30519168051688, 178.05676919524194, 173.80485357836162, 83.80747298722001, 74.98603788717837, 66.15470209062065]"
"[0.6856407654330093, 0.8875307099493551, 0.9054278494696266, 0.8490770642448372, 0.7370477277482915, 0.4742425761439066, 0.19306700082921135, 0.16789382747733192, 0.21705250860846353, 0.1146190433400056, 0.10324283580410556, 0.11009766432856037]","[171.91465340797987, 170.15053099650274, 173.152884647464, 176.9619394553675, 171.4253072492938, 178.19982887874, 170.2816752612176, 177.96042587746237, 176.94355752614615, 172.61542501863732, 81.01979298046963, 73.31027227943693, 65.47804794543218]"
"[0.6170058125715918, 0.8526158073718434, 0.8927280930136385, 0.8739320574709958, 0.7647406694180884, 0.45850031313273826, 0.19071897033019647, 0.15280297728188486, 0.2291989747200893, 0.1046227505443052, 0.0986885724855984, 0.11036043970041538]","[170.57278044796206, 170.67019282506772, 173.79098675558893, 177.47352245114774, 174.00898085657275, 176.4855794004107, 173.9784698782619, 176.88106801401594, 177.26521352559897, 173.9967752581196, 84.8937401551287, 75.28765180749019, 67.10622045533067]"
"[0.6535792447688584, 0.8761616482918604, 0.9056961143422501, 0.8688260035023759, 0.7599161941869627, 0.4611313001581118, 0.19077937371448409, 0.1709227160051426, 0.22963550125085705, 0.11033329073581556, 0.10229124909747386, 0.11080511615711316]","[169.6709884239868, 169.18257920702354, 172.48130847580862, 176.88005420204212, 171.73892193986518, 177.1310652911411, 171.29946738973632, 176.8969436674807, 179.1817090526795, 172.4419158204597, 83.00155153725679, 73.10479532646623, 64.54996842749867]"
"[0.6645481183047823, 0.8812705133117602, 0.9128088642746897, 0.8730145540249212, 0.7625094130931678, 0.4664994513371132, 0.19547375397056943, 0.17269082300446162, 0.222887581061047, 0.11224569197242452, 0.10381878896619996, 0.11375228399804348]","[171.83200613191616, 170.55520874346877, 173.21382296392758, 177.6232649000945, 171.77799914101888, 177.5945062528363, 171.15595036148133, 176.75822093348881, 179.35063181103726, 172.2355608131571, 82.20482037789385, 72.51557343823993, 64.68413434066845]"
"[0.44034115752677394, 0.8711799149273786, 0.8852592304860382, 0.8271603837859628, 0.7077272330469914, 0.49577669531318524, 0.16445710304879305, 0.15171656179815093, 0.15749032530587131, 0.11474694647895495, 0.09555521620611372, 0.10487597694556754]","[123.96380040145029, 145.0857082334508, 171.4581367697051, 177.85244870085737, 172.9952200440452, 177.51520504246696, 172.44751233788372, 176.13194580287833, 174.66896573072347, 176.0866451228768, 80.14001147651803, 69.00600195711391, 60.686758913355]"
"[0.43490210896383996, 0.8789869627081307, 0.8932271833202737, 0.8257068217899085, 0.7076527260132697, 0.5288668791749809, 0.17382045677478775, 0.14585613459687707, 0.16364655017772037, 0.1155010490848884, 0.09524611273488721, 0.1067294895186965]","[119.77466085161126, 145.47344793299496, 171.19136616289703, 178.10234234055693, 171.90985443297308, 178.5000783080561, 172.69921192449803, 177.5089949003148, 174.84771702496334, 177.17155728109927, 79.62334800155227, 69.02375334150956, 61.17745283130807]"
"[0.445937147653316, 0.8832980191117551, 0.8838142732329486, 0.8183251180112195, 0.6994948256417068, 0.5361016425979689, 0.18215230771682878, 0.13670196076561655, 0.16929353858797497, 0.11324558577570924, 0.09524441933822751, 0.103328086768798]","[123.44947213141356, 150.76301965848626, 170.48664762146825, 177.52205453223598, 172.5822526690985, 178.68991602352477, 173.24570989788995, 176.90260983061444, 172.02034727174674, 176.23908672937208, 79.10323197564365, 68.6600389790051, 60.21914541252508]"
"[0.406476713269765, 0.8356364160808645, 0.8684928394845177, 0.8382365306452189, 0.7088807040588493, 0.45454200851138526, 0.178671420128328, 0.12034733381575978, 0.17159135990151256, 0.11057280175062496, 0.09568151979090928, 0.10877687089783368]","[126.38877455214687, 131.4098799351536, 171.53570824433493, 175.91391847906138, 173.09827196202653, 175.01864749693877, 171.5923201335206, 176.3673561856631, 175.08916176230898, 177.08777662412786, 82.80287709630072, 69.89701240548054, 63.35559730148227]"
"[0.4213615848177894, 0.8426504391730418, 0.8758979857678599, 0.8375236856891479, 0.7181151323897161, 0.4568632426958766, 0.18583144053637482, 0.12081165198566866, 0.16658360934235802, 0.11109555663223844, 0.09477930022710736, 0.10816204912044454]","[127.1849214959864, 132.27969014365405, 171.2100280735662, 176.87579676365092, 172.1967762524492, 175.6931412894812, 171.24447063146317, 175.80969787378515, 175.2341146811892, 177.14984554415776, 82.31108315713352, 68.87635759485126, 62.97159972430998]"
"[0.4999932964349092, 0.8572756079636124, 0.856282142677183, 0.8086958475199012, 0.7067097634127878, 0.4219024435102047, 0.2050285033561806, 0.15826242631246187, 0.16200385252085264, 0.12059906257659923, 0.10000394937595873, 0.10676955817194743]","[135.0605550123501, 138.2299969867399, 170.56266002216623, 178.25909633159782, 172.48725702801633, 178.47280027530942, 169.8047449421389, 176.07743731660187, 175.0678032169326, 176.92698416807985, 79.09390798882234, 72.08504370705718, 66.54726679863566]"
"[0.4725011077602663, 0.8747413954475488, 0.8759565020170882, 0.8202467798780073, 0.7156255517987762, 0.46016628421119926, 0.19437538746886823, 0.18623751561801966, 0.21595474127491557, 0.11287152202420521, 0.09725608979344011, 0.11073767936841994]","[132.17229777918635, 131.33305436130112, 173.14846162858197, 178.22092050600236, 175.4647772654648, 176.1813141222978, 170.2974594146621, 174.63723924271386, 174.6792641053087, 174.75289305966228, 82.34221076239838, 71.23670176042462, 63.46497139168865]"
"[0.47015184030940976, 0.8775382058358867, 0.8779533415345508, 0.822639234503911, 0.7136432740373957, 0.4759855564052349, 0.19634951414355503, 0.1936163253607874, 0.217733066789785, 0.11421390240184127, 0.09662062387525311, 0.11206500585307855]","[129.51159169426987, 136.5278688389396, 173.7318101645285, 178.90837943581226, 174.22846085058745, 176.64748019135283, 169.91062656600664, 175.70769096886147, 175.35285791004307, 175.8572318950056, 83.4981086217098, 71.69173675542925, 62.41367479342926]"
"[0.4868865416567598, 0.8847162885623678, 0.8793301309034257, 0.8240194140758735, 0.7151559916611266, 0.47352133932328666, 0.19636916137510355, 0.19189970067097994, 0.22424101066518118, 0.11589812876865539, 0.0994010445646375, 0.11207910057769113]","[132.78622835644154, 138.03205681498, 173.58767820076687, 179.29376603252194, 175.6173061788978, 177.91223021644475, 170.31779734034473, 176.25824730994455, 175.61126136151782, 175.05089345641437, 82.94598426331511, 71.85431816591617, 64.0284062763262]"
"[0.4989631586022402, 0.881311564931206, 0.881403340785519, 0.8187209112206403, 0.7027789276866033, 0.4780078846481955, 0.19787105293249532, 0.19540999275086585, 0.23040293144942428, 0.11983175181982347, 0.10081505274220619, 0.11239358162944948]","[130.9526909386174, 139.51715532194186, 174.28016837373957, 178.98907183072447, 176.77969464655501, 178.4197915607509, 170.80764585032935, 176.2823828200176, 174.9837893013937, 175.02428128053805, 80.93902327913258, 71.14612062984087, 63.929759660907116]"
"[0.4916798837595205, 0.8503916803601744, 0.8815398986740247, 0.8258206937262449, 0.7150975214887815, 0.41230082102126275, 0.23159051522836485, 0.21785129878058504, 0.24527672672631115, 0.11450605452878196, 0.09704800704163499, 0.11439784309141508]","[142.41535328145116, 116.77205461591497, 173.80751252732674, 179.39309629343884, 177.9261438205501, 177.05658101814657, 173.13564955050924, 174.47892449330047, 174.2767179652219, 173.96447754986173, 80.88470541267137, 70.60315171786273, 64.32218437164948]"
"[0.48888233320626, 0.8672494910624108, 0.8847852690454964, 0.8207573986515554, 0.6998063411493313, 0.44053311568161513, 0.2365281302284659, 0.218476569135166, 0.24942100364406714, 0.11603967739980829, 0.09866421418011219, 0.11494979177381481]","[140.6994486605152, 120.94856102495775, 174.27858305916288, 177.51002239275283, 177.34066167060493, 177.5829667914282, 173.5555715466597, 174.85356915874473, 173.32173023588842, 173.1111045677776, 79.62864133014438, 69.6037369220215, 63.550343365523666]"
"[0.5037245180677715, 0.844750804707231, 0.8839382290580117, 0.8422129143901195, 0.740094291884205, 0.3741559587803516, 0.2244740366192041, 0.20588073144743863, 0.24673856535915578, 0.1122878385694371, 0.09605976356214707, 0.11368526469996829]","[143.61669407829876, 116.23923641890462, 174.4157914444221, 179.94535880400826, 175.81553605568658, 175.88677203226678, 173.6105207205398, 174.41428684301778, 171.9800656290844, 173.3407957568239, 83.63041790156657, 73.6625194372187, 66.40206270011896]"
"[0.4797445194434992, 0.8587668124690457, 0.8844026511640041, 0.8311433916008347, 0.7165194273440632, 0.4083452364269138, 0.21674785581353395, 0.21859822442533675, 0.2474255948490037, 0.11027530156482147, 0.09803558909529407, 0.11898631022632236]","[139.33743994016555, 124.00182274815738, 173.00368350119996, 179.49206885303545, 175.98431014810933, 176.36527381258085, 174.85213785931668, 177.00445434453272, 173.0937947379682, 173.84243181824732, 82.48827322937345, 70.81660757577806, 62.8426864165313]"
"[0.47610218783152825, 0.8697178602806962, 0.8885734235032324, 0.834606732678805, 0.7231955272380063, 0.42516865621568545, 0.21598928058245298, 0.22418056379148132, 0.24185272590677281, 0.11065053893485123, 0.09759981630741218, 0.12016569574628418]","[136.87961301840303, 124.7362518898597, 172.22693708445536, 179.07563403731803, 176.37165899095723, 175.98666270885835, 173.41709140458798, 176.71776867547192, 172.00747884058148, 174.04928186490568, 83.03076047252678, 71.06529623755907, 62.79661145199965]"
"[0.45918397334377814, 0.8831633559722806, 0.8940592725963407, 0.8788011204662894, 0.7610167168171657, 0.5219820275502773, 0.22845201259655964, 0.2718350504992106, 0.24769578061974903, 0.11628158004582012, 0.10130865619895574, 0.1178994460202087]","[126.71817398879807, 141.7334077365963, 173.47471534141653, 177.77737882294875, 177.74076210516753, 177.66977548574397, 174.26239180621843, 177.05112777187955, 173.99137897690986, 173.91632752785662, 82.43452692257715, 70.26922749757847, 63.53137453791063]"
"[0.46772282315333036, 0.8805299393780491, 0.890451881803482, 0.8846038364226478, 0.7635978253377512, 0.5113382843749539, 0.22450216550030222, 0.27565879000817617, 0.256860696456836, 0.11732224816173174, 0.10292655231055543, 0.1183900353073823]","[127.77411736829511, 140.19332834587183, 173.40656940598546, 177.12492732857942, 178.58586543127785, 177.04900537706783, 174.70021763902008, 176.46568207982028, 173.99334898517384, 174.2552569926775, 82.1826841584618, 71.37429826043015, 64.8001546636956]"
"[0.4577146874961699, 0.8784076288598341, 0.8862912702043877, 0.8755946574106492, 0.7574921013000857, 0.5297035208419263, 0.23033336637165686, 0.2899183164867594, 0.2515324769964396, 0.12070623929800722, 0.10458261561953422, 0.11809441481770384]","[126.14536945919637, 139.9534270996085, 174.68629640563427, 178.5947100039419, 179.87290365645075, 177.30640449938818, 174.387028386471, 176.75749710769685, 173.9042269624516, 174.1964507763579, 81.13023924014163, 72.15908947409434, 66.34206134784615]"
"[0.47461391830967414, 0.8881951289774555, 0.9003203638229335, 0.8729401357724971, 0.7714294356401737, 0.5217169084504859, 0.22336595427763092, 0.29840681773054273, 0.24198326599365683, 0.11831876291747116, 0.10224215061773703, 0.11929494077316613]","[130.04032690223244, 134.62609431860056, 174.53319092459378, 178.730252850556, 179.63123475823818, 177.37427820848757, 174.08334581135648, 176.60953176390058, 173.54237522395837, 174.68211235875467, 83.13571545764819, 72.60569212850692, 66.54051064487192]"
"[0.4813225134810564, 0.8804187842955347, 0.8867432926674971, 0.8751262902060658, 0.7656507367186193, 0.5075201271921945, 0.21816616478943032, 0.3142519589004853, 0.2568802576474613, 0.11999745989841848, 0.10615738229584504, 0.12033387082634976]","[130.3696690182313, 138.11933690835286, 173.64790224078865, 176.54949440519616, 179.5351405922347, 176.79951718890703, 173.56530090246446, 176.1618123353656, 174.91701026461078, 174.51796500385265, 81.9075424811225, 71.94050810726132, 67.58435418970592]"
"[0.5197575313742694, 0.9437456219189104, 0.9260673215745763, 0.8542817601190305, 0.7344454688559623, 0.5114636478772973, 0.2346283398542147, 0.21320658664319267, 0.1961189216372784, 0.13663299604508145, 0.11391542160480402, 0.12441015247229607]","[120.06296819980366, 169.64544587357835, 168.88696035014522, 175.36669983123917, 172.64326016097252, 176.92442172043508, 178.1565524099255, 176.92072591249033, 170.60848770731897, 173.86207319408962, 78.29138810749667, 72.5844397040738, 66.50164829669502]"
"[0.46222170115481365, 0.820611610530347, 0.8229448345907633, 0.8184991219350429, 0.7477461153512455, 0.49247531230564195, 0.24878567925943723, 0.1962282139318252, 0.19461611793875178, 0.11364010317820843, 0.10978987443717189, 0.12590753434657692]","[139.4491892295846, 152.63228083716913, 169.40005104760198, 166.9958785293097, 173.270853878943, 175.8560977447034, 176.42257314108542, 174.76856073299962, 170.0103647447175, 176.122344575401, 87.17094947611403, 77.26951571986058, 77.45626710062433]"
"[0.46804642816011305, 0.8990192408167457, 0.8582604897959161, 0.7888121804827942, 0.6997679299607942, 0.5436852332039409, 0.2646486843388814, 0.21186238372396002, 0.1692583231245246, 0.12172044909863149, 0.10409144691517341, 0.11698118106338812]","[125.28685932949688, 150.61546125344805, 173.18644634560476, 176.94392891361406, 174.6519858140839, 177.16501567874266, 172.32654104826074, 175.3241793357666, 166.24946014329694, 173.51228791611797, 78.08276369178024, 70.21694998485083, 65.31402201942656]"
